RM_ID,Product,Sale_Date,Amount
,Fixed Deposit,08-28-2019,10411.0
RM0095,Gold Investment,30/08/2023,73527.0
RM0058,Life Insurance,2022-06-23,50904.0
RM0037,Current Account,2023-02-03,43150.0
,Saving Account,2026-04-04,37538.0
RM0066,Mutual Funds,2021-04-22,46645.0
RM0139,Credit Card,2026-06-02,18824.0
RM0031,Saving Account,2021-08-01,15754.0
RM0151,CREDIT CARD,2026-02-12,27098.0
RM0238,Current Account,2024-10-28,71808.0
,Recurring Deposit,2024-09-29,54371.0
RM0020,Life Insurance,2019-01-19,42708.0
RM0221,Recurring Deposit,2025-07-24,52375.0
RM0086,Life Insurance,11/05/2019,50964.0
RM0241,Saving Account,2023-05-29,28339.0
RM0108,Current Account,2022-01-07,15126.0
RM0065,Term Insurance,2025-04-03,123545.0
RM0150,Credit Card,20/10/2024,55803.0
RM0156,Mutual Funds,2019-10-27,69824.0
RM0055,Term Insurance,2024-01-13,41180.0
RM0211,ULIP,05-15-2023,80627.0
RM0099,Gold Investment,2022-07-14,53913.0
RM0041,Fixed Deposit,2025-02-04,12765.0
RM0227,ULIP,2024-03-03,120407.0
RM0202,Loan Against Property,2022-07-08,28230.0
RM0149,Credit Card,2019-05-17,17418.0
RM0077,Recurring Deposit,2025-05-28,14608.0
,Recurring Deposit,,73726.0
RM0219,Loan Against Property,2020-12-09,70864.0
RM0127,Fixed Deposit,07/06/2020,70225.0
RM0193,Life Insurance,10-06-2019,133699.0
RM0218,Term Insurance,2019-03-06,31457.0
RM0218,Mutual Funds,11-14-2023,51177.0
RM0142,Gold Investment,2021-04-08,58312.0
RM0015,Health Insurance,05/10/2024,204322.0
RM0014,Gold Investment,2023-01-10,28723.0
RM0119,Saving Account,2021-03-09,166556.0
RM0239,Health Insurance,14/10/2022,18051.0
RM0069,Current Account,2023-05-08,82196.0
RM0046,Fixed Deposit,11/02/2023,60104.0
RM0204,ULIP,18/08/2024,94885.0
RM0022,Credit Card,12/07/2020,11455.0
,Recurring Deposit,2021-12-27,14067.0
RM0095,Fixed Deposit,2024-07-05,13612.0
RM0022,Term Insurance,,54942.0
RM0225,Loan Against Property,2023-03-18,56182.0
RM0081,Gold Investment,14/09/2024,128278.0
RM0199,ULIP,2026-01-01,41518.0
RM0053,Saving Account,2025-09-18,13523.0
RM0075,Life Insurance,2025-01-22,21756.0
RM0085,Fixed Deposit,2025-12-24,10405.0
RM0097,Current Account,,84965.0
RM0145,Credit Card,2026-01-20,94532.0
RM0128,Mutual Funds,2021-10-15,319262.0
RM0018,Saving Account,09-05-2025,36567.0
RM0026, Fixed Deposit ,2024-11-08,10974.0
RM0139,ULIP,2019-01-15,23376.0
RM0224,Life Insurance,2023-07-29,54308.0
,Mutual Funds,2020-01-09,173433.0
RM0031,Term Insurance,2021-04-16,15467.0
,Credit Card,2019-02-17,16481.0
RM0098,Credit Card,2024-03-13,70492.0
RM0011,Gold Investment,2020-11-12,65011.0
RM0152,Life Insurance,2025-03-04,24417.0
RM0079,Saving Account,2024-01-15,93871.0
RM0074,Loan Against Property,2023-12-11,-1000.0
,Mutual Funds,2021-01-09,16892.0
RM0207,Credit Card,2024-06-29,140010.0
RM0032,Term Insurance,2019-02-06,21221.0
RM0234,Term Insurance,2023-03-10,14242.0
RM0193,Term Insurance,2025-04-21,30739.0
RM0247,Saving Account,2024-02-14,20402.0
,Term Insurance,03/09/2023,47426.0
RM0107,Life Insurance,2021-10-24,68053.0
RM0061, Credit Card ,2024-12-17,43757.0
RM0098,Saving Account,2019-01-16,64029.0
RM0227,health insurance,03-06-2023,32700.0
RM0168,Mutual Funds,,11415.0
RM0078,Current Account,2023-02-27,192606.0
RM0230,Mutual Funds,07/07/2026,95577.0
RM0136, Term Insurance ,2019-03-31,13812.0
RM0240,Mutual Funds,27/07/2026,39817.0
RM0038,Loan Against Property,2025-09-16,60395.0
RM0233,Fixed Deposit,2026-08-08,20572.0
RM0069,Credit Card,2020-05-14,53136.0
RM0186,ULIP,2026-04-27,48140.0
RM0074,Fixed Deposit,,21676.0
RM0096,Current Account,2020-09-08,17611.0
RM0143,Current Account,13/09/2022,81140.0
RM0244,Mutual Funds,2024-09-13,29473.0
RM0187,Saving Account,06-07-2023,23988.0
RM0189,Health Insurance,2025-10-12,76947.0
RM0165,Loan Against Property,,76603.0
RM0237,Saving Account,2019-03-06,26175.0
RM0057,Term Insurance,2023-02-13,113008.0
RM0201,Recurring Deposit,2021-02-02,88888888.0
RM0045,Credit Card,14/06/2024,68277.0
RM0034,Current Account,2019-04-25,31214.0
RM0096,Health Insurance,,37886.0
RM0249,Mutual Funds,2024-10-07,74861.0
RM0093,Mutual Funds,04/09/2021,21886.0
RM0076,ULIP,2020-05-31,41627.0
RM0203,Saving Account,2023-12-30,63002.0
RM0022,Gold Investment,08/09/2024,48771.0
RM0206,Mutual Funds,29/06/2022,56866.0
RM0083,Gold Investment,2024-03-04,49506.0
RM0080,Gold Investment,2022-04-26,21108.0
RM0040,Fixed Deposit,2021-07-12,36399.0
RM0210,credit card,2022-06-10,47962.0
,Recurring Deposit,2020-07-10,85720.0
RM0235,Mutual Funds,,63051.0
RM0020,Health Insurance,2026-04-10,37807.0
RM0083,Mutual Funds,2024-10-17,193257.0
RM0224,Life Insurance,2022-01-23,15702.0
RM0072,Term Insurance,2019-08-06,21584.0
RM0174,Mutual Funds,2026-07-09,30875.0
RM0093,Saving Account,2020-05-29,22975.0
RM0216,Saving Account,2024-02-13,59100.0
,Recurring Deposit,2023-07-13,12017.0
RM0185,Loan Against Property,2021-11-19,19766.0
RM0170,Life Insurance,2024-04-09,-1000.0
RM0078,Mutual Funds,2026-07-08,27360.0
RM0163,ULIP,2024-09-15,67497.0
RM0143,Saving Account,2021-04-28,114319.0
RM0213,Mutual Funds,2020-12-20,90096.0
RM0219,Saving Account,01-07-2024,20049.0
RM0141,Health Insurance,2024-03-25,51667.0
RM0162,Fixed Deposit,2023-01-19,11524.0
RM0159,Health Insurance,,28592.0
RM0215,Credit Card,2024-07-04,91990.0
RM0204,Term Insurance,2025-11-14,40501.0
RM0080,term insurance,2026-07-06,18122.0
RM0048,Loan Against Property,2026-02-19,38861.0
RM0156,Credit Card,2021-12-15,21034.0
RM0178,Gold Investment,2021-03-26,34977.0
RM0117,Fixed Deposit,,43455.0
RM0250,Recurring Deposit,2019-11-07,31505.0
RM0198,ULIP,2023-07-28,148206.0
RM0034,Term Insurance,2023-08-10,51337.0
RM0099,Health Insurance,2026-07-15,102541.0
,Gold Investment,2024-07-26,81507.0
RM0152,Gold Investment,2026-04-28,64112.0
RM0241,Mutual Funds,2021-09-17,44347.0
RM0170,Term Insurance,2025-12-11,10108.0
,Life Insurance,24/11/2025,57526.0
RM0037,Credit Card,2019-06-11,31999.0
RM0196,Mutual Funds,2023-03-13,16264.0
RM0080,Recurring Deposit,12-27-2024,0.0
RM0186,Life Insurance,2025-11-16,39405.0
RM0228,Health Insurance,2019-07-29,76505.0
RM0099,Current Account,13/10/2020,173086.0
,Term Insurance,18/03/2022,88888888.0
RM0152,Loan Against Property,2020-07-05,33428.0
RM0210,Saving Account,2022-07-29,49123.0
RM0237,Credit Card,2026-07-12,105272.0
,Current Account,2023-04-28,30323.0
RM0112,ULIP,10/04/2021,17672.0
RM0032,ULIP,2020-03-20,26556.0
,Term Insurance,2025-11-17,124692.0
RM0100,Gold Investment,2020-06-14,18681.0
RM0012,Fixed Deposit,2019-06-30,29965.0
RM0133,Term Insurance,30/12/2022,41240.0
RM0159,ULIP,2022-11-24,103902.0
RM0101,Gold Investment,03-07-2019,0.0
RM0026,Loan Against Property,2021-08-07,148800.0
RM0171,Loan Against Property,11/11/2020,37739.0
RM0048,Health Insurance,14/08/2021,144378.0
RM0097,ULIP,,18804.0
RM0242,Current Account,2020-01-16,18530.0
RM0238,Life Insurance,,159042.0
RM0024,Fixed Deposit,2019-05-24,45634.0
RM0146,Life Insurance,2023-05-24,20284.0
RM0059,Gold Investment,2022-02-27,43470.0
RM0112,Saving Account,2019-03-05,86441.0
RM0179,Recurring Deposit,2019-06-24,97700.0
RM0064,Gold Investment,2019-08-06,109743.0
RM0187,Loan Against Property,,52148.0
RM0050,Gold Investment,2019-12-03,110850.0
RM0025,Current Account,30/04/2023,45670.0
RM0049,Term Insurance,,56704.0
RM0108,Fixed Deposit,2025-06-28,81089.0
RM0110,Health Insurance,2024-08-17,37707.0
RM0211,ULIP,08-02-2026,13821.0
RM0189,Loan Against Property,2023-01-17,31551.0
RM0093,Loan Against Property,09/04/2019,58900.0
RM0009,saving account,24/09/2021,20680.0
RM0187,Life Insurance,2023-04-26,18031.0
RM0190,Fixed Deposit,,27341.0
RM0202,Health Insurance,2024-07-20,11631.0
RM0194,ULIP,2023-11-03,78016.0
RM0041,Gold Investment,2020-02-22,24968.0
RM0167,recurring deposit,2022-07-05,16633.0
RM0134,Current Account,07-03-2021,70053.0
RM0108,ULIP,09-24-2022,102552.0
RM0250,Saving Account,2025-05-08,11003.0
RM0250, Recurring Deposit ,2025-01-22,23302.0
RM0020,Health Insurance,2020-05-29,155232.0
RM0062,Saving Account,2024-10-25,34327.0
RM0114,Loan Against Property,07/06/2019,149510.0
RM0002,Health Insurance,25/06/2019,26024.0
RM0108,LIFE INSURANCE,2025-01-28,22299.0
,Fixed Deposit,2019-01-21,22046.0
RM0050,Saving Account,2022-05-22,14454.0
RM0200,Mutual Funds,,123376.0
RM0242,Life Insurance,2025-12-14,205190.0
RM0075,Loan Against Property,2025-02-27,164511.0
RM0082,Life Insurance,13/08/2021,105536.0
RM0227,Mutual Funds,20/01/2021,103829.0
RM0075,Life Insurance,2026-02-04,64100.0
RM0065,Gold Investment,2022-03-29,97496.0
RM0096,Term Insurance,16/04/2020,21681.0
RM0211,Credit Card,07/07/2023,34544.0
RM0008,Current Account,31/10/2019,61198.0
RM0148,Loan Against Property,25/06/2026,113880.0
RM0053,Term Insurance,2026-04-06,64009.0
RM0095,Health Insurance,2023-07-31,101324.0
RM0227,Saving Account,2022-05-13,42117.0
RM0120,Mutual Funds,19/04/2020,73169.0
RM0142,Health Insurance,2025-03-14,205553.0
RM0196,Credit Card,2025-04-02,18331.0
RM0179,Loan Against Property,2020-02-19,140810.0
RM0223,Loan Against Property,2022-10-06,0.0
RM0233,Term Insurance,2025-10-26,46945.0
RM0240,Fixed Deposit,2021-11-28,61531.0
RM0015,Recurring Deposit,2023-02-16,115133.0
RM0193,Fixed Deposit,2026-05-27,36352.0
RM0215,Credit Card,2021-09-09,37123.0
,Mutual Funds,08-08-2024,47452.0
RM0128,Recurring Deposit,01-17-2026,10964.0
RM0180,Life Insurance,2019-08-12,44325.0
RM0124,Term Insurance,,27201.0
RM0069,Gold Investment,2021-04-18,141522.0
RM0199,ULIP,2021-07-31,
RM0100,Fixed Deposit,20/07/2024,14591.0
RM0116,Fixed Deposit,03-29-2026,40746.0
RM0114,ULIP,05-07-2026,157316.0
RM0063,Recurring Deposit,2025-04-29,125649.0
RM0098,Recurring Deposit,2025-11-05,70423.0
,Saving Account,2025-11-01,54502.0
RM0073,Fixed Deposit,05-31-2021,26475.0
RM0187,Credit Card,2025-04-03,32860.0
RM0027,Term Insurance,2021-05-02,14722.0
RM0149,Fixed Deposit,2025-09-26,87114.0
RM0188,ULIP,2020-06-17,29568.0
RM0139,Credit Card,2026-07-12,65098.0
,Saving Account,2023-06-12,32126.0
RM0058,Current Account,2026-02-25,41211.0
RM0181,Loan Against Property,08-01-2021,50484.0
RM0153,Life Insurance,2021-02-12,90937.0
RM0143,Term Insurance,2025-06-27,21859.0
RM0100,ULIP,2026-03-21,35438.0
RM0229,Loan Against Property,,16967.0
,Life Insurance,2020-12-28,13939.0
RM0135,Term Insurance,2023-01-17,56402.0
RM0145,Health Insurance,03-12-2021,20479.0
RM0002,Recurring Deposit,2024-12-25,13083.0
RM0249,Health Insurance,2024-01-15,123698.0
RM0040,Mutual Funds,2022-02-14,88888888.0
RM0137,Credit Card,2019-04-10,48212.0
RM0178,Saving Account,06-09-2021,17229.0
RM0137,Health Insurance,,12745.0
RM0178,Gold Investment,04/01/2020,16383.0
,Credit Card,2026-01-22,41870.0
RM0070,Health Insurance,30/01/2019,65201.0
RM0127,Current Account,12-28-2024,61260.0
RM0124,Term Insurance,2021-01-30,17798.0
RM0073,Term Insurance,2023-11-15,60186.0
RM0056,Mutual Funds,2020-04-28,35948.0
RM0054,Gold Investment,2025-09-25,41250.0
RM0174,Credit Card,2024-11-08,90830.0
RM0113,Credit Card,2023-07-21,30210.0
RM0140,life insurance,,17949.0
RM0154,Gold Investment,2020-04-25,113357.0
RM0178,Health Insurance,,21921.0
RM0139,Life Insurance,12-20-2025,27409.0
,Saving Account,2023-09-24,71309.0
RM0102,Fixed Deposit,30/10/2024,67529.0
,Health Insurance,2025-11-12,90572.0
RM0240,Term Insurance,10-05-2023,20158.0
RM0020,ULIP,2019-10-25,31714.0
RM0234,Gold Investment,2023-11-10,16727.0
RM0192,CURRENT ACCOUNT,07-02-2019,48939.0
RM0055,Recurring Deposit,2021-11-16,27305.0
RM0216,Life Insurance,2019-12-12,68387.0
RM0183,Health Insurance,2025-12-30,10017.0
RM0022,Health Insurance,11-11-2025,13076.0
,Life Insurance,2026-02-16,38331.0
RM0118,RECURRING DEPOSIT,09-25-2020,168723.0
RM0115,Saving Account,2025-03-01,120752.0
RM0145,Loan Against Property,03-26-2026,265875.0
RM0250,Loan Against Property,2023-07-23,36963.0
RM0096,Recurring Deposit,07-13-2026,12384.0
RM0094,Life Insurance,2022-05-09,28261.0
RM0102,Loan Against Property,2026-05-22,66315.0
RM0036,Fixed Deposit,05-03-2024,17260.0
RM0015,Credit Card,2023-07-24,27831.0
,Saving Account,2022-04-11,0.0
,Loan Against Property,,12890.0
RM0210,ULIP,08-23-2020,42214.0
RM0003,Life Insurance,2020-02-09,21717.0
RM0037,Mutual Funds,08-11-2020,14784.0
RM0173,Term Insurance,02-13-2022,36484.0
RM0133,Term Insurance,05-01-2024,31633.0
RM0198,Gold Investment,2026-07-14,48557.0
RM0038,Fixed Deposit,30/10/2019,79122.0
RM0015,Loan Against Property,2024-12-23,15971.0
RM0238,Term Insurance,2020-02-24,88301.0
RM0045,Fixed Deposit,2026-06-25,11332.0
RM0094,ULIP,2025-01-15,39268.0
,Saving Account,13/07/2019,
RM0099,Credit Card,2021-01-24,54267.0
,Current Account,07-31-2020,167326.0
RM0155,Term Insurance,2023-04-11,
RM0221,Term Insurance,2025-11-19,52656.0
RM0165,Recurring Deposit,2024-06-25,18643.0
RM0095,Mutual Funds,2025-06-20,46443.0
RM0148,Saving Account,2023-05-02,35191.0
RM0100,Credit Card,2024-06-04,42634.0
RM0007,Recurring Deposit,2019-11-21,20976.0
RM0072,Life Insurance,02/05/2021,44740.0
RM0175,Fixed Deposit,2021-02-27,18128.0
RM0126,Health Insurance,2022-09-12,78137.0
RM0022,Term Insurance,2023-11-09,55058.0
RM0219,Term Insurance,2026-01-05,14089.0
RM0049,ULIP,2021-10-17,120188.0
RM0225,Term Insurance,05-01-2026,57905.0
RM0005,Recurring Deposit,2025-07-31,28997.0
RM0015,Gold Investment,2020-10-09,12335.0
RM0074,ULIP,,60014.0
RM0092,Fixed Deposit,2019-11-17,33375.0
RM0140,Mutual Funds,2021-08-27,129091.0
RM0206,Mutual Funds,2019-02-17,11775.0
RM0133,Term Insurance,01/07/2019,11994.0
RM0064,Life Insurance,2025-08-11,159090.0
RM0079,Term Insurance,10-14-2023,177440.0
RM0190,Fixed Deposit,2020-06-13,11406.0
RM0165,Recurring Deposit,16/02/2023,72944.0
RM0104,Gold Investment,10-23-2024,22518.0
RM0037,Life Insurance,2022-10-13,70431.0
RM0154,Term Insurance,2024-07-01,111526.0
,Term Insurance,08-21-2020,15314.0
RM0189,Gold Investment,2021-07-28,23640.0
RM0141,Saving Account,2020-06-05,11218.0
RM0070,Fixed Deposit,2023-09-09,12240.0
RM0032,Mutual Funds,2023-08-27,11503.0
RM0176, Current Account ,2023-08-28,90642.0
RM0161,Mutual Funds,04/05/2024,27711.0
RM0047,Gold Investment,03/04/2019,43983.0
,Term Insurance,2023-11-01,87521.0
RM0054,Current Account,08-27-2025,44154.0
RM0046,Recurring Deposit,20/05/2025,38035.0
RM0075,GOLD INVESTMENT,2019-09-19,10582.0
RM0190,Credit Card,2026-04-04,51971.0
RM0202,Saving Account,02-11-2019,16661.0
RM0063,Term Insurance,,82333.0
RM0153,Fixed Deposit,2023-01-22,24902.0
RM0192,Credit Card,10-15-2021,66071.0
RM0065,Fixed Deposit,03-25-2023,61954.0
RM0153,Saving Account,2022-08-05,57943.0
RM0211,Current Account,2021-12-03,25527.0
RM0017,ULIP,2025-04-05,25536.0
,ULIP,2025-09-29,109406.0
RM0238,Mutual Funds,2019-02-04,10644.0
RM0238,Term Insurance,2020-06-18,20015.0
RM0028,Current Account,2022-11-20,57102.0
RM0066,Mutual Funds,06/03/2026,94926.0
RM0080,Health Insurance,23/08/2020,32185.0
RM0028,Term Insurance,06-30-2025,62985.0
RM0218,LOAN AGAINST PROPERTY,2021-11-03,50726.0
RM0087,Recurring Deposit,03-11-2023,13335.0
RM0116,CURRENT ACCOUNT,2021-05-15,58610.0
RM0239,Credit Card,2020-07-31,94074.0
,Current Account,08/02/2024,0.0
RM0168,Term Insurance,10/02/2019,254299.0
RM0183,Loan Against Property,2020-04-29,-1000.0
RM0099,Life Insurance,2025-10-08,11504.0
RM0245,Loan Against Property,10-03-2020,63949.0
RM0069,Current Account,2024-04-09,36768.0
RM0194,Mutual Funds,2024-03-30,10491.0
,Fixed Deposit,2025-04-06,57642.0
RM0217,Recurring Deposit,2025-07-27,16529.0
RM0031,gold investment,2025-04-24,33786.0
RM0157,Loan Against Property,26/06/2025,25147.0
RM0244,Current Account,2020-07-18,32405.0
RM0176,Credit Card,2023-12-23,43932.0
RM0157,Recurring Deposit,2020-05-18,32252.0
RM0207,Recurring Deposit,05-06-2021,50229.0
RM0227,Recurring Deposit,21/05/2019,23633.0
RM0238,Saving Account,2024-02-01,60442.0
,Fixed Deposit,2021-05-02,106126.0
RM0086,Current Account,10-09-2024,22684.0
RM0176,Current Account,09-10-2024,45451.0
RM0076,Health Insurance,07-14-2020,62304.0
RM0103,Mutual Funds,2020-02-04,51577.0
RM0053,Health Insurance,2024-11-14,32757.0
RM0214,Loan Against Property,2023-05-19,61389.0
RM0047,Term Insurance,2020-02-06,11432.0
RM0184,Gold Investment,2022-05-03,33094.0
RM0020,Credit Card,2023-06-05,48029.0
RM0029,Life Insurance,19/08/2025,11041.0
RM0164,Life Insurance,19/02/2025,45428.0
RM0027,Term Insurance,2019-07-25,63102.0
RM0214,Mutual Funds,,81191.0
RM0202,Saving Account,2019-11-21,16016.0
RM0024,Recurring Deposit,2021-04-17,243165.0
RM0153,Recurring Deposit,2022-04-19,56591.0
,Life Insurance,05/11/2025,32564.0
RM0104,Fixed Deposit,2020-10-02,24323.0
RM0209,ULIP,01-09-2026,52536.0
RM0040,health insurance,03-08-2026,116731.0
RM0156,Gold Investment,2021-05-10,-1000.0
RM0040,Recurring Deposit,2023-04-05,46757.0
RM0072,Gold Investment,12-11-2024,64157.0
RM0222,Recurring Deposit,12-03-2022,32134.0
RM0172,Credit Card,2021-06-12,34563.0
RM0125,Current Account,2026-07-12,26855.0
RM0047,Health Insurance,2020-09-26,71147.0
RM0116,Health Insurance,2019-02-19,32250.0
RM0167,Loan Against Property,04-29-2025,20580.0
,Fixed Deposit,2022-02-08,33054.0
RM0249,Current Account,01-10-2024,106148.0
RM0072,Credit Card,16/11/2021,77018.0
RM0180, Mutual Funds ,28/06/2023,30371.0
RM0236,Gold Investment,2026-06-18,128655.0
RM0051,Loan Against Property,2024-06-02,0.0
RM0186,ULIP,2021-02-15,
RM0042,ULIP,2020-06-19,13889.0
RM0206,Credit Card,12/05/2020,12551.0
,ULIP,2021-05-01,16817.0
RM0001,Life Insurance,2020-12-01,16190.0
,Saving Account,09-09-2025,14596.0
RM0210,Gold Investment,11-10-2020,64138.0
RM0109,Fixed Deposit,2023-12-15,55919.0
RM0190,Life Insurance,2021-01-10,62150.0
RM0161,GOLD INVESTMENT,2025-02-26,68296.0
RM0127,Current Account,,80709.0
RM0076,Health Insurance,09-10-2021,21607.0
RM0127,Fixed Deposit,01/02/2023,58683.0
RM0003,fixed deposit,2023-04-06,53380.0
RM0134,Life Insurance,2025-04-07,153817.0
RM0192,Health Insurance,12/10/2025,23222.0
RM0152,Health Insurance,05/04/2022,13025.0
RM0166,Term Insurance,2019-08-26,62992.0
RM0193,Fixed Deposit,2023-03-26,77386.0
RM0025,Loan Against Property,27/04/2024,26647.0
RM0178,Term Insurance,06/04/2026,52297.0
RM0086,Current Account,2026-02-28,13069.0
RM0055,Mutual Funds,2020-01-18,170999.0
RM0035,Recurring Deposit,2024-01-15,15822.0
RM0184,Term Insurance,2020-01-26,13498.0
RM0028,Loan Against Property,2025-10-07,12255.0
RM0170,Loan Against Property,2022-10-20,37867.0
RM0138,Fixed Deposit,05/07/2025,15110.0
RM0147,Credit Card,2023-08-11,78255.0
RM0175,Gold Investment,2020-11-17,124569.0
RM0221,Health Insurance,2022-12-07,25070.0
RM0075,Life Insurance,26/05/2026,59547.0
RM0152,Gold Investment,,0.0
,Gold Investment,2023-08-03,12163.0
RM0204,Term Insurance,2026-07-17,34434.0
RM0137,Life Insurance,2022-10-15,27332.0
RM0217,Fixed Deposit,2022-02-24,22978.0
RM0077,GOLD INVESTMENT,20/04/2024,61742.0
RM0159,Gold Investment,2023-01-24,16976.0
RM0188,Mutual Funds,24/09/2020,108560.0
RM0050,Credit Card,2023-09-03,64656.0
RM0107,Gold Investment,08/11/2020,72020.0
RM0123,Life Insurance,2019-01-26,
RM0164,Term Insurance,2020-10-22,146933.0
,RECURRING DEPOSIT,17/06/2026,152688.0
RM0071,Saving Account,2026-05-30,50109.0
RM0018,Life Insurance,04-28-2019,44197.0
RM0150,ULIP,2020-07-21,30427.0
RM0155,Loan Against Property,2025-09-21,72863.0
RM0009,Term Insurance,04-09-2025,48632.0
RM0204,Term Insurance,2026-06-14,145059.0
RM0123,RECURRING DEPOSIT,,23631.0
RM0217,Gold Investment,2021-05-29,28571.0
RM0141,Saving Account,2024-03-24,28996.0
,Gold Investment,2019-10-02,91994.0
RM0072,Recurring Deposit,2023-10-27,15214.0
,Loan Against Property,2026-06-27,40408.0
,Loan Against Property,2020-02-22,37894.0
RM0168,Fixed Deposit,10-12-2024,13797.0
RM0180,Credit Card,2021-12-26,36449.0
RM0020,Fixed Deposit,06-18-2026,46013.0
RM0226,Health Insurance,10-28-2021,13366.0
RM0060,gold investment,2024-12-20,45653.0
RM0013,ULIP,03-19-2019,170000.0
RM0125,Life Insurance,2022-12-18,202958.0
RM0176,Life Insurance,03-16-2020,47930.0
RM0203,Gold Investment,2019-02-07,46190.0
RM0209,Loan Against Property,2024-04-28,26809.0
RM0249,Loan Against Property,07-16-2019,302419.0
RM0047,Credit Card,2020-02-03,26026.0
RM0250,Current Account,2019-02-13,40156.0
RM0115,ULIP,2021-03-15,10146.0
RM0216,Recurring Deposit,16/05/2022,31480.0
RM0077,Term Insurance,05-10-2022,13706.0
RM0074,Health Insurance,2020-01-24,78094.0
RM0085,Mutual Funds,2023-03-02,51164.0
RM0103,Loan Against Property,2023-07-09,52451.0
RM0193,Mutual Funds,26/02/2026,26879.0
RM0194,Saving Account,18/08/2025,94341.0
RM0109,ULIP,2020-10-08,10163.0
RM0154,Loan Against Property,2025-04-06,30293.0
RM0074,credit card,2025-03-05,63866.0
RM0216,Recurring Deposit,2024-06-24,129256.0
RM0015, Term Insurance ,2024-05-29,23368.0
RM0084,Life Insurance,2025-08-05,48946.0
RM0202,ULIP,2020-12-02,48608.0
RM0152,Saving Account,2021-11-04,113642.0
RM0242,Gold Investment,15/08/2025,12591.0
RM0090,Mutual Funds,2020-03-05,37623.0
RM0192,Credit Card,2020-11-08,20073.0
RM0001,Saving Account,2019-03-26,11088.0
,Saving Account,2020-05-17,17951.0
RM0035,Gold Investment,03-12-2022,197475.0
RM0149,Fixed Deposit,2026-06-29,22093.0
RM0115,Health Insurance,2019-07-04,146692.0
,life insurance,2019-08-06,21486.0
RM0194,Current Account,2023-07-16,143896.0
RM0160,Credit Card,2026-04-04,63155.0
RM0195,Health Insurance,2019-01-26,16007.0
RM0078,Fixed Deposit,2021-11-23,53603.0
RM0182,Loan Against Property,2019-12-25,29173.0
RM0078,Current Account,02-18-2020,34156.0
RM0187,Term Insurance,2019-06-16,39006.0
RM0142,Life Insurance,08-29-2019,37470.0
RM0014,Credit Card,2026-01-26,64548.0
RM0010,Credit Card,2019-12-22,83130.0
RM0113,GOLD INVESTMENT,08/08/2021,29962.0
RM0074,Current Account,11-08-2020,139091.0
RM0144,Term Insurance,05-31-2020,149408.0
RM0061,Life Insurance,2024-07-06,12077.0
,Recurring Deposit,2026-02-17,10751.0
RM0179,Loan Against Property,2020-10-19,37675.0
RM0108,Gold Investment,09-30-2023,54658.0
RM0021,Recurring Deposit,30/05/2025,26279.0
RM0006,Term Insurance,05/10/2024,88888888.0
RM0025,Gold Investment,22/11/2023,25015.0
RM0058,Loan Against Property,2025-10-29,66712.0
RM0198,Recurring Deposit,09-03-2025,56028.0
RM0077,Saving Account,2026-02-07,19144.0
RM0093,Term Insurance,,117924.0
RM0006,Mutual Funds,2019-07-16,66967.0
,Fixed Deposit,16/02/2022,32516.0
,Health Insurance,30/03/2019,67541.0
RM0032,HEALTH INSURANCE,2025-02-09,15975.0
RM0013,Life Insurance,2021-03-09,41579.0
RM0158,Loan Against Property,2024-04-12,19255.0
RM0106,Recurring Deposit,04-17-2020,12115.0
RM0005,Life Insurance,2024-04-29,30649.0
RM0101,Life Insurance,2023-02-02,18169.0
RM0246,Life Insurance,2024-10-13,60190.0
RM0098,Term Insurance,2023-04-02,66053.0
RM0114,Health Insurance,2019-12-12,18049.0
RM0173,Term Insurance,2021-12-06,11246.0
RM0205,ULIP,2021-04-26,88706.0
RM0129,Credit Card,2026-07-14,10102.0
RM0071,ULIP,,31073.0
RM0031,Health Insurance,2019-03-30,44118.0
RM0191,Recurring Deposit,2022-03-23,95364.0
RM0203,Life Insurance,07-31-2022,101180.0
RM0181,Saving Account,2024-12-27,74538.0
RM0117,Life Insurance,2019-11-27,24197.0
RM0123,Loan Against Property,2024-02-13,73681.0
RM0182,Saving Account,28/07/2021,24153.0
RM0225,ULIP,15/06/2026,22078.0
,Recurring Deposit,17/07/2020,49607.0
,ULIP,20/04/2025,66793.0
RM0118,Recurring Deposit,2020-05-17,12725.0
RM0076, Credit Card ,2023-09-25,13094.0
RM0073,Current Account,2020-12-25,86663.0
RM0151,Credit Card,06-24-2022,108126.0
RM0046,ULIP,2021-11-14,56372.0
RM0101,Mutual Funds,2019-01-11,38003.0
RM0244,Saving Account,2023-03-26,103318.0
RM0076,Term Insurance,09-24-2019,75248.0
RM0174,TERM INSURANCE,2023-04-04,53326.0
RM0197,Health Insurance,05-19-2025,-1000.0
RM0225,Health Insurance,29/06/2026,29265.0
,Recurring Deposit,2023-09-28,21032.0
RM0224,Recurring Deposit,2023-11-10,37122.0
RM0234,ULIP,2021-04-15,26901.0
RM0098,Fixed Deposit,13/12/2021,-1000.0
RM0070,ULIP,,30719.0
RM0056,Credit Card,,46245.0
RM0029,ULIP,2022-11-20,19261.0
,Current Account,2019-10-24,92040.0
RM0011,Saving Account,27/10/2019,17863.0
RM0245,Saving Account,2020-08-05,42791.0
RM0187,Term Insurance,04/07/2025,78515.0
RM0058,Gold Investment,05/07/2019,43181.0
RM0120,Health Insurance,2019-07-31,32394.0
RM0240,Term Insurance,11-29-2022,42207.0
