Customer_ID,RM_ID,Age,Gender,City,Income,Segment
CUST001517,RM0153,18,M,Ahmedabad,61532,Platinum
CUST001518,RM0188,30,M,Delhi,115047,Platinum
CUST001519,RM0238,55,F,Pune,60618,Platinum
CUST001520,RM0189,50,M,Mumbai,95596,Bronze
CUST001521,RM0067,51,M,Kolkata,34586,Silver
CUST001522,RM0077,31,F,Lucknow,120332,Premium
CUST001523,RM0043,35,F,Ahmedabad,76425,Platinum
CUST001524,RM0013,55,M,Kolkata,65099,Gold
CUST001525,RM0110,66,M,Kolkata,62825,Gold
CUST001526,RM0200,55,F,Hyderabad,48023,Bronze
CUST001527,RM0097,55,F,Hyderabad,32826,Silver
CUST001528,RM0114,30,M,Kolkata,9999999,Gold
CUST001529,RM0140,26,F,Jaipur,69085,Platinum
CUST001530,RM0059,53,M,Jaipur,88733,Gold
CUST001531,RM0148,46,M,Delhi,114671,
CUST001532,RM0194,27,M,Delhi,22302,Platinum
CUST001533,RM0122,29,F,Jaipur,52555,Silver
CUST001534,RM0086,60,F,Hyderabad,152154,Gold
CUST001535,RM0025,35,F,Delhi,20688,Gold
CUST001536,RM0190,18,F,Lucknow,24256,Premium
CUST001537,RM0162,25,M,Delhi,59719,Premium
CUST001538,RM0106,70,F,Hyderabad,29597,Gold
CUST001539,RM0158,57,F,Jaipur,188054,Gold
CUST001540,RM0080,23,F,Mumbai,22586,Silver
CUST001541,RM0158,44,F,Chennai,61496,Gold
CUST001542,RM0098,56,F,Mumbai,54685,
CUST001543,RM0153,18,F,Bangalore,144607,Bronze
CUST001544,RM0149,57,,,46093,Premium
CUST001545,RM0147,48,M,Kolkata,37361,Platinum
CUST001546,RM0175,31,F,Kolkata,57271,Platinum
CUST001547,RM0004,51,F,Mumbai,98556,Silver
CUST001548,RM0201,46,M,Chennai,76406,Gold
CUST001549,RM0095,47,M,Pune,37536,Bronze
CUST001550,RM0014,44,M,,20055,Platinum
CUST001551,RM0109,28,F,Ahmedabad,74211,Gold
CUST001552,RM0122,31,M,Hyderabad,70216,Silver
CUST001553,RM0026,38,F,Mumbai,85240,Platinum
CUST001554,RM0138,42,M,Delhi,8888888,Bronze
CUST001555,RM0153,59,M,Kolkata,60661,Premium
CUST001556,RM0219,23,M,Jaipur,40983,Premium
CUST001557,RM0189,30,F,Jaipur,45710,Gold
CUST001558,,46,M,Delhi,85270,Gold
CUST001559,RM0178,36,F,,20001,Silver
CUST001560,RM0110,46,M,Delhi,82263,Silver
CUST001561,RM0242,22,F,Lucknow,20649,Bronze
CUST001562,RM0022,30,F,Bangalore,58858,Bronze
CUST001563,RM0008,51,M,Pune,24444,Platinum
CUST001564,RM0168,80,M,Hyderabad,59800,Premium
CUST001565,RM0163,63,M,Chennai,44610,Gold
CUST001566,RM0059,18,M,Kolkata,33741,
CUST001567,RM0130,37,F,Pune,25081,Bronze
CUST001568,RM0110,32,F,Chennai,29733,Platinum
CUST001569,RM0201,41,F,Lucknow,57950,
CUST001570,RM0138,46,F,Jaipur,123422,Silver
CUST001571,RM0040,33,F,Bangalore,38245,Platinum
CUST001572,RM0027,57,M,Lucknow,45767,Gold
CUST001573,RM0247,60,M,Bangalore,38934,Silver
CUST001574,RM0061,59,F,,27147,Premium
CUST001575,RM0041,28,M,Jaipur,63195,Gold
CUST001576,RM0043,46,M,Mumbai,79114,
CUST001577,,57,F,Delhi,123123,Bronze
CUST001578,,54,M,Chennai,54653,Silver
CUST001579,RM0075,53,F,Jaipur,30329,Premium
CUST001580,RM0050,63,M,,21301,Platinum
CUST001581,RM0198,35,,Hyderabad,67999,Bronze
CUST001582,RM0244,18,M,Kolkata,114842,Premium
CUST001583,RM0024,37,M,Chennai,185494,Bronze
CUST001584,RM0001,38,F,Ahmedabad,25716,Premium
CUST001585,,80,M,Bangalore,58976,Platinum
CUST001586,RM0186,32,M,Jaipur,24497,Gold
CUST001587,RM0143,59,F,Delhi,33311,Premium
CUST001588,RM0095,76,F,Mumbai,70774,Silver
CUST001589,RM0061,71,F,Jaipur,34538,Gold
CUST001590,RM0213,41,M,Lucknow,38391,Silver
CUST001591,RM0036,54,M,Ahmedabad,103016,Silver
CUST001592,RM0024,45,M,Jaipur,63749,Silver
CUST001593,RM0024,29,M,Ahmedabad,71216,Gold
CUST001594,RM0151,62,M,Jaipur,51384,Silver
CUST001595,RM0076,50,M,,60648,Premium
CUST001596,RM0033,28,,Delhi,42206,Premium
CUST001597,RM0057,36,M,Bangalore,92734,Bronze
CUST001598,RM0222,39,F,,80551,Gold
CUST001599,RM0134,60,F,Bangalore,45203,Platinum
CUST001600,RM0019,24,F,Mumbai,90581,silver
CUST001601,RM0148,18,M,Delhi,156461,
CUST001602,RM0110,24,F,Lucknow,34442,Silver
CUST001603,RM0012,45,M,Hyderabad,194210,Bronze
CUST001604,RM0213,27,F,Chennai,43727,Platinum
CUST001605,RM0037,39,F,Lucknow,55254,Bronze
CUST001606,RM0245,34,M,Chennai,28832,Premium
CUST001607,RM0208,18,M,Jaipur,45599,Premium
CUST001608,RM0104,31,F,Jaipur,26116,Bronze
CUST001609,RM0211,38,F,Kolkata,44491,Gold
CUST001610,,56,F,Jaipur,73894,Platinum
CUST001611,RM0141,71,F,Bangalore,23170,Gold
CUST001612,RM0085,30,F,Lucknow,104026,Bronze
CUST001613,RM0021,44,M,Jaipur,174574,Gold
CUST001614,RM0231,49,M,Lucknow,28210,Bronze
CUST001615,RM0060,78,F,Mumbai,63582,Premium
CUST001616,RM0207,33,M,Kolkata,45663,Bronze
CUST001617,RM0095,29,M,Delhi,44857,Silver
CUST001618,RM0047,36,M,Kolkata,28876,Platinum
CUST001619,RM0180,29,M,Pune,23017,Premium
CUST001620,RM0168,52,M,Mumbai,60188,Bronze
CUST001621,RM0127,56,M,Lucknow,63016,Gold
CUST001622,RM0165,45,F,Lucknow,-5000,Premium
CUST001623,RM0078,58,M,Bangalore,58856,
CUST001624,RM0225,33,F,Jaipur,24129,
CUST001625,RM0158,54,M,Pune,45234,Silver
CUST001626,RM0193,44,F,Mumbai,37571,Platinum
CUST001627,RM0125,40,M,Kolkata,48349,Premium
CUST001628,RM0123,40,M,Chennai,65277,Gold
CUST001629,RM0146,49,F,Kolkata,108140,Silver
CUST001630,RM0217,64,M,Chennai,24179,Gold
CUST001631,RM0081,76,F,Mumbai,108203,Gold
CUST001632,RM0170,35,F,Delhi,96501,Gold
CUST001633,,44,M,,26639,Bronze
CUST001634,RM0139,40,M,Kolkata,124025,Silver
CUST001635,RM0204,48,F,Lucknow,63451,Silver
CUST001636,RM0140,18,F,Kolkata,157394,Gold
CUST001637,,38,M,Pune,102951,Gold
CUST001638,RM0020,72,F,Pune,170322,Premium
CUST001639,RM0058,31,M,Lucknow,48978,Gold
CUST001640,RM0044,35,F,Pune,71635,Platinum
CUST001641,RM0112,33,M,Pune,65747,Bronze
CUST001642,RM0119,39,M,Pune,136345,Premium
CUST001643,RM0123,22,F,Bangalore,49221,Platinum
CUST001644,RM0149,34,F,Delhi,22478,Platinum
CUST001645,RM0036,48,M,Jaipur,64336,gold
CUST001646,RM0238,48,F,Hyderabad,41778,Gold
CUST001647,RM0188,45,F,Chennai,107415,Platinum
CUST001648,RM0173,62,M,Bangalore,69910,Premium
CUST001649,RM0034,48,M,Chennai,46733,Silver
CUST001650,,62,F,Chennai,178439,Premium
CUST001651,,76,F,Kolkata,32454,Platinum
CUST001652,RM0025,55,M,Delhi,69128,Premium
CUST001653,RM0097,22,M,Mumbai,23071,
CUST001654,RM0216,46,M,Delhi,66362,Silver
CUST001655,RM0052,44,F,Kolkata,32859,Premium
CUST001656,RM0233,65,M,Jaipur,74908,Premium
CUST001657,RM0093,40,F,Ahmedabad,28918,Silver
CUST001658,RM0101,29,F,Hyderabad,30195,Platinum
CUST001659,RM0097,34,M,Bangalore,22625,Gold
CUST001660,RM0202,23,F,Bangalore,45357,Silver
CUST001661,RM0132,18,M,Kolkata,44126,Premium
CUST001662,RM0062,72,F,Chennai,111363,Premium
CUST001663,RM0207,42,M,Mumbai,23202,Silver
CUST001664,RM0061,24,M,Pune,23690,Gold
CUST001665,RM0136,67,F,Kolkata,125200,
CUST001666,RM0145,70,F,Pune,60807,Bronze
CUST001667,RM0093,44,F,Lucknow,71862,Platinum
CUST001668,RM0098,21,M,Pune,22332,Gold
CUST001669,,35,F,Pune,29309,
CUST001670,RM0103,38,F,Chennai,26787,Silver
CUST001671,,42,M,Kolkata,34108,Gold
CUST001672,RM0209,26,M,Bangalore,42169,Silver
CUST001673,RM0210,56,F,Chennai,23993,Silver
CUST001674,RM0118,18,M,Jaipur,20209,premium
CUST001675,RM0236,59,M,Jaipur,46448,Premium
CUST001676,RM0041,62,F,Ahmedabad,53632,Silver
CUST001677,,36,M,Kolkata,40426,Gold
CUST001678,RM0225,41,F,Pune,29744,Bronze
CUST001679,RM0050,64,F,Ahmedabad,38943,Premium
CUST001680,RM0017,51,M,Ahmedabad,9999999,Platinum
CUST001681,RM0046,21,M,Mumbai,25099,Gold
CUST001682,RM0059,33,F,Delhi,29863,Premium
CUST001683,RM0043,51,M,Kolkata,59585,Gold
CUST001684,RM0185,57,F,Pune,-5000,Bronze
CUST001685,RM0221,54,F,Lucknow,23775,Gold
CUST001686,RM0134,41,M,Chennai,36466,Silver
CUST001687,RM0109,59,M,Ahmedabad,264740,Premium
CUST001688,,32,M,Delhi,33765,Premium
CUST001689,,42,M,Jaipur,32722,Silver
CUST001690,RM0162,42,F,Hyderabad,45485,Bronze
CUST001691,RM0067,46,M,Chennai,29976,Silver
CUST001692,RM0040,41,F,Bangalore,100261,platinum
CUST001693,RM0172,60,F,Bangalore,47237,Gold
CUST001694,RM0159,28,M,Ahmedabad,63180,Silver
CUST001695,RM0063,48,F,Chennai,120653,Platinum
CUST001696,,49,F,Delhi,23073,Platinum
CUST001697,RM0099,30,M,Ahmedabad,46877,Platinum
CUST001698,RM0099,48,M,Delhi,59768,Bronze
CUST001699,RM0110,49,F,Hyderabad,303126,Premium
CUST001700,,18,F,Ahmedabad,27263,Bronze
CUST001701,RM0048,27,M,Delhi,27136,gold
CUST001702,RM0167,66,M,Kolkata,28642,Premium
CUST001703,RM0159,33,F,Bangalore,75314,Bronze
CUST001704,RM0229,24,F,Mumbai,53063,Platinum
CUST001705,RM0087,18,F,Chennai,65043,Platinum
CUST001706,RM0176,26,F,Chennai,62853,Silver
CUST001707,,40,M,Bangalore,60312,Platinum
CUST001708,RM0018,23,F,Lucknow,62231,
CUST001709,RM0205,52,F,Hyderabad,21276,premium
CUST001710,RM0196,29,F,Delhi,41912,Platinum
CUST001711,RM0052,46,M,Pune,35133,Premium
CUST001712,RM0057,63,F,Ahmedabad,79364,
CUST001713,RM0029,62,M,Mumbai,86406,Silver
CUST001714,RM0152,46,M,Chennai,67094,
CUST001715,RM0061,25,F,Pune,35145,Platinum
CUST001716,RM0106,41,F,Hyderabad,47158,Silver
CUST001717,RM0202,47,M,Chennai,36996,Platinum
CUST001718,RM0242,79,F,Hyderabad,20324,Bronze
CUST001719,,18,F,Bangalore,86327,Platinum
CUST001720,RM0123,41,F,Bangalore,21211,Platinum
CUST001721,RM0003,51,M,Mumbai,29582,Bronze
CUST001722,RM0078,43,F,Ahmedabad,51899,Gold
CUST001723,RM0034,45,F,Kolkata,59984,gold
CUST001724,RM0038,30,F,Delhi,46158,Premium
CUST001725,RM0222,56,M,Pune,30926,Silver
CUST001726,RM0215,42,M,Lucknow,21141,
CUST001727,RM0018,45,F,Delhi,130663,Silver
CUST001728,,58,M,Kolkata,65434,Premium
CUST001729,RM0172,37,F,Kolkata,89286,
CUST001730,RM0028,61,F,Jaipur,-5000,Platinum
CUST001731,RM0009,44,F,Lucknow,29970,Silver
CUST001732,RM0040,54,F,Mumbai,35653,Bronze
CUST001733,RM0216,32,M,Jaipur,38294,Platinum
CUST001734,RM0072,30,M,Bangalore,60499,Bronze
CUST001735,RM0040,18,M,Mumbai,67780,gold
CUST001736,RM0057,69,F,Pune,24254,Bronze
CUST001737,RM0003,19,F,Mumbai,36653,Bronze
CUST001738,RM0165,43,F,Bangalore,45567,Gold
CUST001739,RM0056,62,F,Lucknow,100136,Gold
CUST001740,RM0205,59,M,Bangalore,154969,Premium
CUST001741,RM0226,40,F,Delhi,61573,Bronze
CUST001742,RM0122,56,M,Mumbai,74387,Silver
CUST001743,RM0164,49,M,Delhi,309621,Bronze
CUST001744,RM0082,44,F,Hyderabad,83676,Platinum
CUST001745,RM0235,51,F,Delhi,22523,Gold
CUST001746,RM0026,36,M,Pune,33138,Premium
CUST001747,RM0142,37,M,Mumbai,32464,Platinum
CUST001748,RM0125,48,M,Lucknow,27432,
CUST001749,RM0159,42,M,Bangalore,76180,Platinum
CUST001750,RM0232,59,M,Pune,33660,Silver
CUST001751,RM0039,53,F,Kolkata,38741,Bronze
CUST001752,RM0050,53,M,Hyderabad,46439,Premium
CUST001753,RM0225,50,F,,38076,
CUST001754,RM0206,44,F,Pune,96137,Platinum
CUST001755,RM0175,53,M,Lucknow,188541,Gold
CUST001756,RM0107,57,M,Lucknow,45007,Bronze
CUST001757,RM0108,47,M,,85339,Platinum
CUST001758,RM0186,29,F,Bangalore,62790,Silver
CUST001759,RM0081,42,M,Bangalore,38712,Bronze
CUST001760,RM0186,20,F,Lucknow,47884,Gold
CUST001761,RM0166,61,M,,33212,Gold
CUST001762,RM0219,53,M,Delhi,45987,Gold
CUST001763,RM0045,29,M,Jaipur,96482,Silver
CUST001764,RM0112,32,,Delhi,139983,Bronze
CUST001765,RM0068,62,M,,133649,Silver
CUST001766,RM0146,31,M,Jaipur,113580,Bronze
CUST001767,RM0189,19,F,Delhi,23223,Silver
CUST001768,RM0186,24,F,Bangalore,53293,Gold
CUST001769,,37,F,Delhi,39058,Premium
CUST001770,RM0125,35,M,Lucknow,102728,Platinum
CUST001771,RM0212,36,M,Jaipur,117842,Platinum
CUST001772,RM0029,52,F,,117326,
CUST001773,RM0044,33,F,Kolkata,78611,Silver
CUST001774,RM0025,48,M,Mumbai,-1000,Gold
CUST001775,RM0142,44,M,Kolkata,40144,Platinum
CUST001776,RM0111,47,M,Chennai,54715,Bronze
CUST001777,RM0129,44,M,Delhi,26388,Gold
CUST001778,RM0247,75,M,Hyderabad,38702,Bronze
CUST001779,RM0028,47,M,Bangalore,-1000,Platinum
CUST001780,RM0139,46,M,Pune,27384,Gold
CUST001781,RM0196,40,F,Mumbai,74281,Bronze
CUST001782,RM0162,47,M,Hyderabad,89681,gold
CUST001783,RM0020,54,M,Lucknow,27060,Bronze
CUST001784,RM0219,35,M,Bangalore,81045,Silver
CUST001785,RM0097,54,F,Delhi,34538,Bronze
CUST001786,RM0115,59,F,Lucknow,123195,Platinum
CUST001787,RM0112,38,M,Lucknow,114556,
CUST001788,,69,F,Ahmedabad,44176,Platinum
CUST001789,RM0102,47,F,Pune,59804,Platinum
CUST001790,RM0218,36,F,Ahmedabad,30486,Premium
CUST001791,RM0215,43,M,Hyderabad,66356,Silver
CUST001792,RM0137,69,F,Pune,9999999,Platinum
CUST001793,RM0031,61,M,Hyderabad,108469,Gold
CUST001794,RM0231,39,F,Chennai,81788,Gold
CUST001795,,60,F,Jaipur,42547,Gold
CUST001796,RM0159,57,M,,125713,Premium
CUST001797,RM0115,33,F,Kolkata,46193,premium
CUST001798,RM0228,46,F,Delhi,128744,gold
CUST001799,RM0197,57,F,Lucknow,35773,Platinum
CUST001800,,63,M,Mumbai,34303,Premium
CUST001801,,39,M,Hyderabad,94695,Silver
CUST001802,RM0249,46,F,Jaipur,44971,Premium
CUST001803,RM0103,48,M,Pune,43033,Silver
CUST001804,RM0112,42,M,Mumbai,42095,Bronze
CUST001805,RM0056,46,F,Kolkata,49050,Silver
CUST001806,RM0074,18,M,Chennai,125977,Platinum
CUST001807,RM0081,80,M,Lucknow,-1000,Silver
CUST001808,,76,M,Ahmedabad,27446,Gold
CUST001809,RM0200,45,F,Jaipur,65238,Bronze
CUST001810,RM0159,33,F,Pune,46819,Silver
CUST001811,RM0220,62,M,Mumbai,30889,Platinum
CUST001812,RM0014,36,F,Hyderabad,105810,Silver
CUST001813,RM0196,27,F,Ahmedabad,50627,Gold
CUST001814,RM0149,69,M,,34829,Platinum
CUST001815,RM0131,43,M,Chennai,39345,Premium
CUST001816,RM0134,66,M,Jaipur,65323,Bronze
CUST001817,,41,F,Delhi,146720,Bronze
CUST001818,RM0032,42,F,Ahmedabad,41157,Silver
CUST001819,RM0201,20,F,Hyderabad,20011,Platinum
CUST001820,RM0128,35,F,Delhi,143256,Bronze
CUST001821,RM0058,49,F,Kolkata,29185,Platinum
CUST001822,RM0232,52,M,Jaipur,26412,Platinum
CUST001823,RM0088,44,F,Delhi,152118,Platinum
CUST001824,RM0105,37,F,Jaipur,48152,Silver
CUST001825,RM0077,42,F,Pune,41449,Platinum
CUST001826,RM0228,26,M,Mumbai,43486,Platinum
CUST001827,RM0019,63,M,Hyderabad,25860,Platinum
CUST001828,RM0049,54,F,Jaipur,21811,Bronze
CUST001829,RM0248,40,M,Bangalore,101075,Premium
CUST001830,RM0101,35,M,Pune,40870,Gold
CUST001831,RM0218,70,F,Delhi,55554,Platinum
CUST001832,RM0235,32,M,Ahmedabad,118824,
CUST001833,RM0013,38,M,Pune,244773,Bronze
CUST001834,RM0213,64,F,Mumbai,53008,Platinum
CUST001835,RM0172,45,M,Lucknow,262270,bronze
CUST001836,,18,F,Pune,117431,Gold
CUST001837,RM0063,46,M,Delhi,41200,
CUST001838,,33,F,Pune,20350,Silver
CUST001839,RM0204,20,F,Pune,105426,Bronze
CUST001840,RM0154,34,M,Jaipur,40573,Silver
CUST001841,RM0224,26,F,Chennai,33300,Bronze
CUST001842,RM0086,30,F,Delhi,23531,Gold
CUST001843,RM0075,45,M,Bangalore,37220,Platinum
CUST001844,RM0219,22,M,Jaipur,47012,Bronze
CUST001845,RM0207,55,F,Pune,137851,Bronze
CUST001846,RM0053,37,F,Mumbai,53957,Silver
CUST001847,RM0144,31,F,Bangalore,173310,gold
CUST001848,RM0131,37,M,Chennai,23105,Silver
CUST001849,RM0148,26,M,Bangalore,39312,Bronze
CUST001850,RM0196,26,F,Pune,28973,Platinum
CUST001851,RM0181,36,M,Delhi,70380,Silver
CUST001852,RM0228,46,M,Kolkata,26610,Bronze
CUST001853,RM0211,49,M,Chennai,59332,Premium
CUST001854,RM0114,34,F,Ahmedabad,24052,Platinum
CUST001855,RM0213,38,M,Pune,116187,Premium
CUST001856,RM0212,45,M,Bangalore,20665,Premium
CUST001857,RM0237,65,M,Pune,156511,Gold
CUST001858,RM0035,43,F,Chennai,9999999,Premium
CUST001859,RM0096,39,F,Hyderabad,36716,Platinum
CUST001860,RM0163,45,F,Kolkata,37051,Silver
CUST001861,RM0222,21,F,Bangalore,59324,Gold
CUST001862,RM0004,18,M,,28710,Gold
CUST001863,RM0135,28,,Ahmedabad,38575,Gold
CUST001864,RM0044,49,M,Kolkata,54992,Premium
CUST001865,RM0018,51,,Lucknow,71857,Platinum
CUST001866,RM0016,54,M,,28466,Silver
CUST001867,RM0158,29,M,Jaipur,43689,Premium
CUST001868,RM0145,43,M,Hyderabad,46680,Premium
CUST001869,RM0237,36,M,Jaipur,29867,Bronze
CUST001870,RM0247,40,M,Bangalore,44896,Bronze
CUST001871,RM0195,36,F,,218848,Gold
CUST001872,RM0055,46,M,Hyderabad,44032,Premium
CUST001873,RM0115,31,M,Pune,69398,Gold
CUST001874,RM0058,59,F,Mumbai,30660,Premium
CUST001875,RM0174,59,F,,23576,Silver
CUST001876,RM0148,49,M,Jaipur,40382,Platinum
CUST001877,RM0194,57,F,Jaipur,41999,Platinum
CUST001878,RM0033,20,F,Hyderabad,28038,Premium
CUST001879,,60,M,Ahmedabad,44073,Platinum
CUST001880,RM0217,47,M,Bangalore,27093,Silver
CUST001881,RM0202,32,F,Mumbai,37826,Platinum
CUST001882,RM0031,31,M,Mumbai,71472,Bronze
CUST001883,RM0043,66,F,,42510,Gold
CUST001884,RM0056,54,F,Kolkata,-1000,
CUST001885,RM0152,34,M,Delhi,51653,
CUST001886,RM0001,50,F,Ahmedabad,-1000,Gold
CUST001887,RM0149,34,M,Jaipur,25819,Platinum
CUST001888,RM0087,49,F,Hyderabad,127572,Premium
CUST001889,RM0011,61,M,Delhi,21283,Platinum
CUST001890,RM0063,25,M,Jaipur,78566,Premium
CUST001891,RM0178,36,M,Hyderabad,67056,Platinum
CUST001892,RM0171,39,F,Lucknow,9999999,Gold
CUST001893,RM0065,32,M,Delhi,24200,Silver
CUST001894,,21,M,Bangalore,27959,Premium
CUST001895,RM0168,33,F,Jaipur,140858,Silver
CUST001896,RM0228,38,F,Chennai,20303,Silver
CUST001897,RM0041,26,M,Jaipur,38385,bronze
CUST001898,RM0142,41,M,Pune,150224,Premium
CUST001899,RM0005,51,F,Chennai,59557,Bronze
CUST001900,,29,M,Mumbai,127915,
CUST001901,RM0226,65,F,Delhi,30874,Gold
CUST001902,RM0168,78,F,Chennai,29089,silver
CUST001903,RM0198,38,F,Bangalore,43267,Silver
CUST001904,RM0108,50,M,Pune,91319,Silver
CUST001905,RM0094,47,M,Pune,86956,Gold
CUST001906,RM0108,39,M,Bangalore,65494,Platinum
CUST001907,RM0172,38,F,Kolkata,32872,Premium
CUST001908,RM0220,18,F,Ahmedabad,88110,Platinum
CUST001909,RM0217,39,M,Chennai,40937,Bronze
CUST001910,RM0010,53,F,Bangalore,182920,Platinum
CUST001911,RM0222,33,F,Delhi,41666,Premium
CUST001912,RM0087,18,M,Lucknow,140147,Silver
CUST001913,RM0005,64,M,Delhi,103514,Silver
CUST001914,RM0157,47,M,,40916,Platinum
CUST001915,RM0060,59,M,Jaipur,42569,Platinum
CUST001916,RM0151,38,M,Delhi,98978,Bronze
CUST001917,RM0012,44,F,Bangalore,87667,Silver
CUST001918,RM0008,50,F,,101762,Silver
CUST001919,RM0128,37,M,Chennai,22631,Platinum
CUST001920,RM0115,58,M,Mumbai,45697,Platinum
CUST001921,RM0054,33,F,Lucknow,89107,Premium
CUST001922,RM0196,71,M,Pune,42079,Premium
CUST001923,RM0158,24,F,Ahmedabad,89188,Platinum
CUST001924,RM0085,49,F,Jaipur,59449,Premium
CUST001925,RM0031,32,,Ahmedabad,-5000,Bronze
CUST001926,RM0015,28,M,Ahmedabad,89037,Bronze
CUST001927,RM0040,19,F,Ahmedabad,190974,Platinum
CUST001928,RM0138,40,M,Mumbai,82785,Gold
CUST001929,RM0074,40,M,,52227,Platinum
CUST001930,RM0172,50,M,Delhi,134117,Gold
CUST001931,RM0010,69,F,Ahmedabad,34529,Bronze
CUST001932,,45,M,Pune,49595,Silver
CUST001933,RM0241,38,F,Bangalore,20047,Silver
CUST001934,RM0002,36,F,Bangalore,22002,
CUST001935,RM0055,56,M,Hyderabad,59998,Platinum
CUST001936,RM0057,48,M,Chennai,9999999,Bronze
CUST001937,,49,F,Kolkata,65845,Bronze
CUST001938,RM0063,31,M,Pune,85698,Platinum
CUST001939,,18,M,Lucknow,72272,Bronze
CUST001940,RM0220,54,M,Delhi,23544,Gold
CUST001941,RM0233,57,F,Pune,65479,Gold
CUST001942,RM0040,33,F,Kolkata,45013,Premium
CUST001943,,59,F,Mumbai,40776,Silver
CUST001944,RM0114,40,F,Hyderabad,121876,Premium
CUST001945,RM0124,43,M,Pune,114045,Gold
CUST001946,RM0059,39,F,Pune,30033,Bronze
CUST001947,RM0172,23,F,Kolkata,81311,
CUST001948,RM0229,38,F,Mumbai,58323,Silver
CUST001949,RM0229,24,M,Chennai,31896,Bronze
CUST001950,RM0248,49,F,Ahmedabad,22119,Gold
CUST001951,RM0105,51,F,Chennai,117573,Silver
CUST001952,RM0178,18,M,Lucknow,74969,Gold
CUST001953,RM0122,50,F,Hyderabad,83513,Premium
CUST001954,RM0081,40,F,Ahmedabad,153081,Silver
CUST001955,RM0087,18,M,Jaipur,22713,Premium
CUST001956,RM0217,44,M,Bangalore,84746,Bronze
CUST001957,RM0165,36,F,Delhi,58014,Premium
CUST001958,RM0028,31,F,Hyderabad,61553,Silver
CUST001959,RM0104,24,F,Mumbai,43880,Silver
CUST001960,RM0220,47,M,Hyderabad,68011,Gold
CUST001961,RM0102,43,M,Mumbai,64789,Premium
CUST001962,RM0207,43,F,Mumbai,30661,Gold
CUST001963,RM0051,58,F,Delhi,66124,Bronze
CUST001964,RM0113,64,M,Lucknow,53646,Bronze
CUST001965,,18,F,Lucknow,56626,Silver
CUST001966,RM0155,47,M,Lucknow,31004,Gold
CUST001967,RM0100,34,F,Kolkata,24439,Silver
CUST001968,RM0116,49,F,Chennai,48656,Gold
CUST001969,RM0068,30,F,Mumbai,36200,silver
CUST001970,RM0127,70,M,Bangalore,60841,Premium
CUST001971,RM0043,50,M,Hyderabad,147967,Silver
CUST001972,RM0147,39,M,Bangalore,54895,Gold
CUST001973,,59,F,Mumbai,21870,Premium
CUST001974,RM0227,29,M,Kolkata,52195,Silver
CUST001975,RM0209,50,M,Bangalore,20603,Gold
CUST001976,RM0064,38,M,Jaipur,60239,Bronze
CUST001977,RM0060,40,M,Pune,24463,Silver
CUST001978,RM0101,67,M,Ahmedabad,199608,Platinum
CUST001979,RM0020,77,M,Lucknow,33499,Silver
CUST001980,RM0069,47,M,Bangalore,53033,Bronze
CUST001981,RM0020,30,F,Hyderabad,25611,Silver
CUST001982,RM0039,40,M,Lucknow,110845,Bronze
CUST001983,RM0115,31,F,Bangalore,55150,Premium
CUST001984,RM0049,32,F,,93212,Silver
CUST001985,RM0054,43,M,Ahmedabad,26346,Platinum
CUST001986,RM0152,31,F,Bangalore,21857,Bronze
CUST001987,RM0129,59,M,Mumbai,35218,Silver
CUST001988,RM0139,38,M,Chennai,47384,
CUST001989,RM0151,41,M,Ahmedabad,63091,Silver
CUST001990,RM0171,33,F,Jaipur,62304,Premium
CUST001991,RM0190,23,F,Bangalore,25637,Silver
CUST001992,,25,F,Chennai,42848,Gold
CUST001993,RM0164,45,M,Pune,189474,Premium
CUST001994,,37,F,Jaipur,195452,Bronze
CUST001995,RM0151,46,M,Hyderabad,80343,Premium
CUST001996,RM0146,57,F,Ahmedabad,36788,Premium
CUST001997,,31,M,Pune,52890,
CUST001998,RM0048,74,M,,90894,premium
CUST001999,RM0148,27,M,Ahmedabad,149275,Gold
CUST002000,RM0244,24,M,Bangalore,22893,Premium
CUST002001,RM0169,55,F,Mumbai,67126,Bronze
CUST002002,RM0112,41,F,,59527,Gold
CUST002003,RM0059,30,M,Delhi,115543,Bronze
CUST002004,RM0223,23,F,Delhi,60960,premium
CUST002005,RM0077,27,F,Chennai,20807,Premium
CUST002006,RM0119,42,M,Chennai,185776,Platinum
CUST002007,RM0155,62,M,Pune,24153,Premium
CUST002008,RM0141,18,M,Bangalore,77460,Bronze
CUST002009,,43,M,Bangalore,26740,Bronze
CUST002010,RM0089,52,F,Mumbai,63580,Gold
CUST002011,RM0224,34,F,Mumbai,125945,Gold
CUST002012,RM0120,63,,Lucknow,72303,Silver
CUST002013,RM0129,45,M,Hyderabad,27037,Silver
CUST002014,RM0200,54,M,Delhi,38530,
CUST002015,RM0110,53,F,Jaipur,37902,Bronze
CUST002016,RM0055,58,F,Hyderabad,30169,Bronze
CUST002017,RM0218,39,M,Hyderabad,32795,Bronze
CUST002018,RM0023,66,M,Bangalore,67936,Platinum
CUST002019,RM0029,40,F,,9999999,Bronze
CUST002020,RM0094,38,M,Kolkata,51607,Premium
CUST002021,RM0063,36,F,Delhi,31378,Bronze
CUST002022,RM0035,37,F,Lucknow,93280,Bronze
CUST002023,,67,F,Mumbai,21061,Platinum
CUST002024,RM0193,18,F,Mumbai,21751,Silver
CUST002025,RM0081,61,M,Delhi,128245,Premium
