RM_ID,Month,Target,Achievement
RM0097,2024-06,89059.0,123063.0
RM0097,2024-08,577177.0,-5000.0
RM0097,2024-09,303401.0,107075.0
RM0097,2024-10,107114.0,36726.0
RM0097,2024-11,56149.0,23541.0
RM0097,2024-12,98512.0,74505.0
RM0098,2023-01,126737.0,115000.0
RM0098,2023-02,271373.0,138971.0
RM0098,2023-03,75750.0,93921.0
RM0098,2023-04,177204.0,94096.0
RM0098,2023-05,336849.0,267319.0
RM0098,2023-06,118584.0,110364.0
RM0098,2023-07,108446.0,123214.0
RM0098,2023-08,123812.0,85325.0
RM0098,2023-09,402254.0,306729.0
RM0098,2023-10,229842.0,188663.0
RM0098,2023-11,135697.0,88734.0
RM0098,2023-12,259348.0,364592.0
RM0098,2024-01,53373.0,-5000.0
RM0098,2024-02,59312.0,99855.0
RM0098,2024-04,379499.0,401939.0
RM0098,2024-06,151992.0,230820.0
RM0098,2024-07,72353.0,92651.0
RM0098,2024-08,146934.0,207911.0
RM0098,2024-09,54584.0,64905.0
RM0098,2024-10,172035.0,268593.0
RM0098,2024-11,219439.0,355543.0
RM0098,2024-12,377418.0,344298.0
RM0099,2023-01,72176.0,89889.0
RM0099,2023-02,360419.0,148647.0
RM0099,2023-03,172440.0,81477.0
RM0099,2023-05,54105.0,71389.0
RM0099,2023-06,221784.0,266359.0
RM0099,2023-07,344086.0,144968.0
RM0099,2023-08,66683.0,106479.0
RM0099,2023-10,154958.0,
RM0099,2023-11,97835.0,137676.0
RM0099,2023-12,387219.0,516706.0
RM0099,2024-01,285483.0,206617.0
RM0099,2024-02,101115.0,161398.0
RM0099,2024-03,193123.0,125770.0
RM0099,2024-04,161401.0,214468.0
RM0099,2024-05,86990.0,111552.0
RM0099,2024-06,56458.0,42656.0
RM0099,2024-07,218115.0,114297.0
RM0099,2024-09,87692.0,141941.0
RM0099,2024-10,218276.0,228835.0
RM0099,2024-11,85528.0,69458.0
RM0099,2024-12,178113.0,94928.0
RM0100,2023-01,148592.0,135733.0
RM0100,2023-02,147136.0,67438.0
RM0100,2023-03,66890.0,116801.0
RM0100,2023-04,632134.0,593729.0
RM0100,2023-05,283381.0,363772.0
RM0100,2023-06,68650.0,51145.0
RM0100,2023-07,106455.0,127071.0
RM0100,2023-08,180116.0,303542.0
RM0100,2023-11,284123.0,450412.0
RM0100,2023-12,382776.0,574897.0
RM0100,2024-01,110718.0,68924.0
RM0100,2024-02,177213.0,236464.0
RM0100,2024-03,123302.0,193893.0
RM0100,2024-04,534971.0,617406.0
RM0100,2024-05,141484.0,-5000.0
RM0100,2024-06,327618.0,-5000.0
RM0100,2024-07,53685.0,26494.0
RM0100,2024-08,,
RM0100,2024-09,330287.0,461755.0
RM0100,2024-10,130713.0,213490.0
RM0100,2024-11,114954.0,143780.0
RM0101,2023-01,200905.0,115821.0
RM0101,2023-02,100289.0,167884.0
RM0101,2023-04,80393.0,45049.0
RM0101,2023-06,147978.0,64858.0
RM0101,2023-08,387536.0,-5000.0
RM0101,2023-09,65828.0,80628.0
RM0101,2023-10,112277.0,169135.0
RM0101,2023-11,183670.0,162081.0
RM0101,2024-01,669088.0,267197.0
RM0101,2024-02,179336.0,319998.0
RM0101,2024-03,226139.0,318777.0
RM0101,2024-05,54892.0,18226.0
RM0101,2024-06,0.0,0.0
RM0101,2024-07,769157.0,1360853.0
RM0101,2024-09,111084.0,81810.0
RM0101,2024-10,73666.0,58469.0
RM0101,2024-12,119341.0,169753.0
RM0102,2023-01,351816.0,499614.0
RM0102,2023-02,205970.0,298419.0
RM0102,2023-03,251196.0,254618.0
RM0102,2023-04,111387.0,80663.0
RM0102,2023-05,220613.0,383636.0
RM0102,2023-07,180502.0,
RM0102,2023-08,415462.0,133506.0
RM0102,2023-09,287324.0,454087.0
RM0102,2023-10,199541.0,339437.0
RM0102,2023-11,183707.0,121394.0
RM0102,2023-12,86447.0,98009.0
RM0102,2024-01,405443.0,165644.0
RM0102,2024-02,189099.0,275083.0
RM0102,2024-03,68393.0,32497.0
RM0102,2024-04,118386.0,84151.0
RM0102,2024-05,83155.0,49730.0
RM0102,2024-06,71004.0,86360.0
RM0102,2024-07,224773.0,304433.0
RM0102,2024-09,164006.0,283625.0
RM0102,2024-10,368706.0,640238.0
RM0102,2024-11,123848.0,200221.0
RM0102,2024-12,265874.0,215347.0
RM0103,2023-01,0.0,0.0
RM0103,2023-02,222148.0,112113.0
RM0103,2023-03,102173.0,107337.0
RM0103,2023-04,220860.0,373107.0
RM0103,2023-05,184929.0,241724.0
RM0103,2023-06,105662.0,
RM0103,2023-07,224373.0,214654.0
RM0103,2023-08,341664.0,303628.0
RM0103,2023-09,144743.0,137343.0
RM0103,2023-10,299998.0,519161.0
RM0103,2023-11,109463.0,110835.0
RM0103,2023-12,233588.0,383802.0
RM0103,2024-01,152094.0,70471.0
RM0103,2024-02,118989.0,133927.0
RM0103,2024-03,-10000.0,0.0
RM0103,2024-04,80971.0,28783.0
RM0103,2024-05,224428.0,401525.0
RM0103,2024-06,427379.0,566237.0
RM0103,2024-07,326328.0,223075.0
RM0103,2024-09,196101.0,76657.0
RM0103,2024-11,234231.0,411030.0
RM0103,2024-12,345773.0,380924.0
RM0104,2023-01,283200.0,485928.0
RM0104,2023-02,0.0,0.0
RM0104,2023-03,286442.0,201875.0
RM0104,2023-04,364271.0,163022.0
RM0104,2023-06,79442.0,109703.0
RM0104,2023-07,78815.0,42330.0
RM0104,2023-10,171609.0,266419.0
RM0104,2023-11,96892.0,151316.0
RM0104,2023-12,,
RM0104,2024-01,297502.0,347678.0
RM0104,2024-02,206007.0,74298.0
RM0104,2024-03,118624.0,82454.0
RM0104,2024-04,0.0,0.0
RM0104,2024-05,124060.0,103262.0
RM0104,2024-06,245785.0,294240.0
RM0104,2024-07,416449.0,215766.0
RM0104,2024-08,59241.0,65278.0
RM0104,2024-09,50154.0,74307.0
RM0104,2024-10,155774.0,160774.0
RM0104,2024-11,117529.0,101364.0
RM0104,2024-12,134616.0,43622.0
RM0105,2023-01,63086.0,66717.0
RM0105,2023-02,74399.0,109228.0
RM0105,2023-03,98131.0,43849.0
RM0105,2023-05,90223.0,75394.0
RM0105,2023-06,55393.0,28389.0
RM0105,2023-07,108700.0,83233.0
RM0105,2023-08,291705.0,456484.0
RM0105,2023-09,82242.0,39962.0
RM0105,2023-10,200834.0,302643.0
RM0105,2023-12,547486.0,169827.0
RM0105,2024-01,130082.0,182242.0
RM0105,2024-02,314527.0,123744.0
RM0105,2024-04,221203.0,162232.0
RM0105,2024-05,61628.0,63702.0
RM0105,2024-06,75823.0,106570.0
RM0105,2024-07,252790.0,395136.0
RM0105,2024-08,121118.0,38753.0
RM0105,2024-09,95112.0,
RM0105,2024-10,144613.0,193928.0
RM0105,2024-11,122199.0,134916.0
RM0105,2024-12,161433.0,88380.0
RM0106,2023-01,196346.0,188271.0
RM0106,2023-02,297475.0,397401.0
RM0106,2023-03,67727.0,69971.0
RM0106,2023-04,231848.0,99814.0
RM0106,2023-06,285891.0,180970.0
RM0106,2023-07,154900.0,265009.0
RM0106,2023-09,177061.0,165743.0
RM0106,2023-10,51022.0,25517.0
RM0106,2023-11,179648.0,186966.0
RM0106,2023-12,117843.0,198544.0
RM0106,2024-01,110628.0,122324.0
RM0106,2024-03,176147.0,192212.0
RM0106,2024-05,147394.0,118739.0
RM0106,2024-07,409145.0,399409.0
RM0106,2024-09,162759.0,209099.0
RM0106,2024-10,60508.0,89063.0
RM0106,2024-11,157771.0,202856.0
RM0106,2024-12,271769.0,437860.0
RM0107,2023-01,124691.0,189174.0
RM0107,2023-02,94930.0,122507.0
RM0107,2023-03,66255.0,21867.0
RM0107,2023-04,65099.0,50716.0
RM0107,2023-05,54738.0,68189.0
RM0107,2023-06,107089.0,150413.0
RM0107,2023-07,57050.0,35659.0
RM0107,2023-08,128638.0,112426.0
RM0107,2023-09,71061.0,127284.0
RM0107,2023-10,100203.0,138435.0
RM0107,2023-11,87274.0,141102.0
RM0107,2023-12,123594.0,204097.0
RM0107,2024-01,112744.0,35285.0
RM0107,2024-02,159167.0,
RM0107,2024-03,161599.0,77527.0
RM0107,2024-04,90174.0,133028.0
RM0107,2024-05,55617.0,57524.0
RM0107,2024-06,163383.0,217800.0
RM0107,2024-07,55726.0,65671.0
RM0107,2024-08,50465.0,35212.0
RM0107,2024-09,153877.0,256500.0
RM0107,2024-11,70302.0,38942.0
RM0107,2024-12,215958.0,186218.0
RM0108,2023-01,196494.0,352938.0
RM0108,2023-02,699947.0,581355.0
RM0108,2023-03,155154.0,257095.0
RM0108,2023-04,64504.0,63114.0
RM0108,2023-05,121120.0,89910.0
RM0108,2023-06,822593.0,1151896.0
RM0108,2023-07,-10000.0,0.0
RM0108,2023-08,314932.0,325796.0
RM0108,2023-09,359327.0,251374.0
RM0108,2023-10,87963.0,-5000.0
RM0108,2023-11,92610.0,102586.0
RM0108,2023-12,101651.0,52927.0
RM0108,2024-01,0.0,0.0
RM0108,2024-03,396039.0,
RM0108,2024-04,201183.0,329399.0
RM0108,2024-05,-10000.0,0.0
RM0108,2024-06,219101.0,236195.0
RM0108,2024-08,370562.0,426774.0
RM0108,2024-09,70338.0,59807.0
RM0108,2024-10,138567.0,235987.0
RM0108,2024-11,211462.0,341070.0
RM0108,2024-12,262569.0,200810.0
RM0109,2023-01,-10000.0,0.0
RM0109,2023-02,82592.0,75341.0
RM0109,2023-03,296055.0,360563.0
RM0109,2023-04,311799.0,212664.0
RM0109,2023-05,257793.0,155574.0
RM0109,2023-06,168218.0,159857.0
RM0109,2023-07,171950.0,86542.0
RM0109,2023-08,117231.0,152442.0
RM0109,2023-09,172647.0,193961.0
RM0109,2023-10,157256.0,269824.0
RM0109,2023-11,459015.0,385672.0
RM0109,2023-12,0.0,0.0
RM0109,2024-01,171417.0,76007.0
RM0109,2024-02,104146.0,67309.0
RM0109,2024-03,87922.0,110584.0
RM0109,2024-04,122761.0,68346.0
RM0109,2024-05,377816.0,608745.0
RM0109,2024-06,347579.0,307995.0
RM0109,2024-07,58800.0,27054.0
RM0109,2024-08,,
RM0109,2024-09,98454.0,62021.0
RM0109,2024-10,360703.0,641884.0
RM0109,2024-11,304473.0,424670.0
RM0109,2024-12,183237.0,266584.0
RM0110,2023-01,0.0,0.0
RM0110,2023-02,187948.0,99973.0
RM0110,2023-03,76843.0,90351.0
RM0110,2023-04,110850.0,184606.0
RM0110,2023-05,191874.0,252264.0
RM0110,2023-06,50875.0,53330.0
RM0110,2023-07,134624.0,182928.0
RM0110,2023-08,122345.0,215922.0
RM0110,2023-09,216391.0,279117.0
RM0110,2023-10,427629.0,766656.0
RM0110,2023-11,83063.0,125906.0
RM0110,2023-12,76567.0,75461.0
RM0110,2024-01,65834.0,81308.0
RM0110,2024-02,144812.0,180008.0
RM0110,2024-03,219962.0,270365.0
RM0110,2024-04,102227.0,159007.0
RM0110,2024-05,170339.0,
RM0110,2024-06,150957.0,268793.0
RM0110,2024-07,100008.0,
RM0110,2024-08,162626.0,-5000.0
RM0110,2024-09,222008.0,108304.0
RM0110,2024-10,115599.0,173691.0
RM0110,2024-11,90527.0,94142.0
RM0110,2024-12,199393.0,260555.0
RM0111,2023-02,245464.0,392488.0
RM0111,2023-04,124849.0,169788.0
RM0111,2023-05,247613.0,185811.0
RM0111,2023-06,567045.0,906040.0
RM0111,2023-07,101344.0,133024.0
RM0111,2023-08,239771.0,227117.0
RM0111,2023-10,348982.0,466011.0
RM0111,2023-11,211009.0,133201.0
RM0111,2024-01,128597.0,122280.0
RM0111,2024-02,248447.0,304991.0
RM0111,2024-03,63465.0,48331.0
RM0111,2024-04,146096.0,205279.0
RM0111,2024-05,254134.0,263235.0
RM0111,2024-06,0.0,0.0
RM0111,2024-07,101988.0,69559.0
RM0111,2024-08,277820.0,158351.0
RM0111,2024-09,143801.0,187815.0
RM0111,2024-10,551947.0,992875.0
RM0112,2023-02,508392.0,700240.0
RM0112,2023-03,255823.0,368082.0
RM0112,2023-04,347734.0,600772.0
RM0112,2023-06,138509.0,
RM0112,2023-07,130809.0,129592.0
RM0112,2023-09,211740.0,309811.0
RM0112,2023-10,356662.0,351068.0
RM0112,2023-11,117735.0,208983.0
RM0112,2023-12,89572.0,56699.0
RM0112,2024-01,238504.0,135824.0
RM0112,2024-02,126476.0,93412.0
RM0112,2024-03,77716.0,90893.0
RM0112,2024-04,120143.0,119344.0
RM0112,2024-06,82697.0,120059.0
RM0112,2024-07,106687.0,86851.0
RM0112,2024-08,93583.0,89054.0
RM0112,2024-10,143424.0,156977.0
RM0112,2024-11,564292.0,935053.0
RM0112,2024-12,191007.0,68448.0
RM0113,2023-01,192113.0,83473.0
RM0113,2023-02,,
RM0113,2023-04,235859.0,208762.0
RM0113,2023-05,322743.0,553114.0
RM0113,2023-06,130963.0,129762.0
RM0113,2023-07,183793.0,109485.0
RM0113,2023-08,443279.0,420893.0
RM0113,2023-09,77375.0,111737.0
RM0113,2023-10,87106.0,44885.0
RM0113,2023-11,174129.0,227628.0
RM0113,2023-12,176443.0,226687.0
RM0113,2024-01,68413.0,69372.0
RM0113,2024-02,116245.0,204597.0
RM0113,2024-03,57634.0,43078.0
RM0113,2024-04,476740.0,846329.0
RM0113,2024-05,311361.0,128902.0
RM0113,2024-06,173609.0,156280.0
RM0113,2024-07,296334.0,113358.0
RM0113,2024-08,82934.0,85736.0
RM0113,2024-10,75733.0,101411.0
RM0113,2024-11,307860.0,417698.0
RM0114,2023-01,137048.0,221686.0
RM0114,2023-02,72220.0,49868.0
RM0114,2023-03,150866.0,59140.0
RM0114,2023-05,65086.0,58327.0
RM0114,2023-06,482056.0,-5000.0
RM0114,2023-07,408571.0,408147.0
RM0114,2023-09,73000.0,41402.0
RM0114,2023-10,121112.0,74497.0
RM0114,2023-11,62993.0,82562.0
RM0114,2023-12,180643.0,133123.0
RM0114,2024-01,276403.0,404632.0
RM0114,2024-02,151296.0,67296.0
RM0114,2024-03,426016.0,555094.0
RM0114,2024-04,92563.0,112527.0
RM0114,2024-05,127884.0,160241.0
RM0114,2024-06,146331.0,150458.0
RM0114,2024-07,249703.0,304784.0
RM0114,2024-08,62499.0,24878.0
RM0114,2024-09,104578.0,98864.0
RM0114,2024-10,,
RM0114,2024-11,98283.0,125526.0
RM0114,2024-12,82557.0,111964.0
RM0115,2023-01,272520.0,132575.0
RM0115,2023-02,207819.0,362052.0
RM0115,2023-04,82131.0,136662.0
RM0115,2023-05,189728.0,225096.0
RM0115,2023-06,57997.0,82497.0
RM0115,2023-07,147591.0,203935.0
RM0115,2023-08,298464.0,324040.0
RM0115,2023-09,95906.0,49138.0
RM0115,2023-10,76242.0,122017.0
RM0115,2023-11,69786.0,61205.0
RM0115,2023-12,111031.0,177447.0
RM0115,2024-01,147425.0,264579.0
RM0115,2024-02,250371.0,394681.0
RM0115,2024-03,65582.0,44573.0
RM0115,2024-04,71831.0,71502.0
RM0115,2024-05,240030.0,132879.0
RM0115,2024-06,70918.0,86655.0
RM0115,2024-07,89265.0,90959.0
RM0115,2024-08,57870.0,76441.0
RM0115,2024-09,166909.0,212163.0
RM0115,2024-10,98321.0,70585.0
RM0115,2024-11,292439.0,402935.0
RM0115,2024-12,0.0,0.0
RM0116,2023-01,198387.0,87501.0
RM0116,2023-02,340869.0,495916.0
RM0116,2023-03,183919.0,308596.0
RM0116,2023-04,77703.0,103343.0
RM0116,2023-05,544451.0,416512.0
RM0116,2023-06,52311.0,73355.0
RM0116,2023-07,51050.0,82129.0
RM0116,2023-08,58692.0,75075.0
RM0116,2023-09,121025.0,73221.0
RM0116,2023-10,392797.0,557523.0
RM0116,2023-11,112427.0,81647.0
RM0116,2023-12,249777.0,388367.0
RM0116,2024-01,238738.0,300806.0
RM0116,2024-02,88800.0,140233.0
RM0116,2024-03,257741.0,277306.0
RM0116,2024-04,157489.0,
RM0116,2024-05,176307.0,271938.0
RM0116,2024-06,253370.0,401431.0
RM0116,2024-07,156172.0,193180.0
RM0116,2024-08,339210.0,219970.0
RM0116,2024-09,138053.0,
RM0116,2024-10,195395.0,326841.0
RM0116,2024-11,52394.0,32424.0
RM0116,2024-12,90074.0,71151.0
RM0117,2023-01,99648.0,118103.0
RM0117,2023-02,375234.0,471093.0
RM0117,2023-03,91467.0,145947.0
RM0117,2023-04,-10000.0,0.0
RM0117,2023-05,87069.0,-5000.0
RM0117,2023-07,117334.0,174234.0
RM0117,2023-08,251445.0,292901.0
RM0117,2023-09,73457.0,110547.0
RM0117,2023-10,105126.0,153210.0
RM0117,2023-11,0.0,0.0
RM0117,2023-12,96013.0,59389.0
RM0117,2024-01,71046.0,47097.0
RM0117,2024-02,75765.0,92855.0
RM0117,2024-03,186987.0,220505.0
RM0117,2024-04,204037.0,310580.0
RM0117,2024-05,,
RM0117,2024-06,417233.0,269350.0
RM0117,2024-07,182927.0,76372.0
RM0117,2024-08,69199.0,88679.0
RM0117,2024-10,149999.0,215623.0
RM0117,2024-11,133184.0,65446.0
RM0118,2023-01,358421.0,152089.0
RM0118,2023-02,81416.0,58250.0
RM0118,2023-03,853411.0,789652.0
RM0118,2023-04,154485.0,224705.0
RM0118,2023-05,201761.0,315177.0
RM0118,2023-06,149956.0,263662.0
RM0118,2023-07,289043.0,260730.0
RM0118,2023-08,122013.0,206718.0
RM0118,2023-09,222999.0,274768.0
RM0118,2023-10,262717.0,299825.0
RM0118,2023-11,76004.0,59193.0
RM0118,2023-12,172448.0,56433.0
RM0118,2024-01,136264.0,195362.0
RM0118,2024-02,76910.0,30520.0
RM0118,2024-03,321209.0,393773.0
RM0118,2024-04,79143.0,
RM0118,2024-05,296220.0,381292.0
RM0118,2024-06,110996.0,95933.0
RM0118,2024-07,75420.0,117118.0
RM0118,2024-08,156698.0,177935.0
RM0118,2024-09,372469.0,120585.0
RM0118,2024-10,60390.0,32753.0
RM0118,2024-11,54574.0,70249.0
RM0118,2024-12,200718.0,123683.0
RM0119,2023-02,74273.0,38512.0
RM0119,2023-03,509413.0,682744.0
RM0119,2023-04,182076.0,142698.0
RM0119,2023-05,135120.0,58656.0
RM0119,2023-06,994038.0,1424086.0
RM0119,2023-07,195712.0,231263.0
RM0119,2023-08,155272.0,106538.0
RM0119,2023-09,88503.0,99503.0
RM0119,2023-10,60917.0,25079.0
RM0119,2023-11,173424.0,291303.0
RM0119,2024-01,418486.0,132343.0
RM0119,2024-02,67041.0,78747.0
RM0119,2024-03,333051.0,576735.0
RM0119,2024-04,345542.0,454878.0
RM0119,2024-05,83570.0,34174.0
RM0119,2024-06,57302.0,69800.0
RM0119,2024-07,55528.0,78231.0
RM0119,2024-08,236964.0,99386.0
RM0119,2024-09,405665.0,439292.0
RM0119,2024-10,402197.0,664596.0
RM0119,2024-11,82916.0,72208.0
RM0119,2024-12,71689.0,104842.0
RM0120,2023-02,155214.0,262810.0
RM0120,2023-03,85019.0,
RM0120,2023-04,224889.0,401169.0
RM0120,2023-05,214214.0,86362.0
RM0120,2023-06,183164.0,104360.0
RM0120,2023-07,54646.0,43850.0
RM0120,2023-08,96408.0,142988.0
RM0120,2023-09,-10000.0,0.0
RM0120,2023-11,248052.0,80457.0
RM0120,2024-01,52238.0,17968.0
RM0120,2024-02,87145.0,75030.0
RM0120,2024-03,190415.0,338723.0
RM0120,2024-04,115638.0,44345.0
RM0120,2024-05,82518.0,135888.0
RM0120,2024-06,0.0,0.0
RM0120,2024-07,284240.0,138212.0
RM0120,2024-08,71751.0,33605.0
RM0120,2024-09,341914.0,210260.0
RM0120,2024-11,204566.0,219754.0
RM0120,2024-12,167917.0,99600.0
RM0121,2023-01,201279.0,73396.0
RM0121,2023-02,804754.0,273727.0
RM0121,2023-03,57718.0,45422.0
RM0121,2023-04,317234.0,217553.0
RM0121,2023-05,145780.0,47665.0
RM0121,2023-06,62324.0,75533.0
RM0121,2023-07,82417.0,110552.0
RM0121,2023-08,280840.0,442463.0
RM0121,2023-09,71545.0,70347.0
RM0121,2023-11,490850.0,715720.0
RM0121,2023-12,68657.0,72347.0
RM0121,2024-03,433390.0,416079.0
RM0121,2024-04,322485.0,336598.0
RM0121,2024-05,66943.0,34929.0
RM0121,2024-06,57170.0,33900.0
RM0121,2024-07,386102.0,492394.0
RM0121,2024-08,251403.0,309852.0
RM0121,2024-09,123295.0,-5000.0
RM0121,2024-10,86666.0,146328.0
RM0121,2024-11,158488.0,161919.0
RM0121,2024-12,882174.0,772691.0
RM0122,2023-01,338751.0,539805.0
RM0122,2023-03,89725.0,39681.0
RM0122,2023-04,607099.0,569972.0
RM0122,2023-05,50333.0,52775.0
RM0122,2023-06,194861.0,285302.0
RM0122,2023-07,479553.0,802175.0
RM0122,2023-08,472351.0,164466.0
RM0122,2023-09,236601.0,151137.0
RM0122,2023-10,81155.0,121771.0
RM0122,2023-11,130968.0,219358.0
RM0122,2024-01,56504.0,84940.0
RM0122,2024-02,72072.0,40711.0
RM0122,2024-03,147326.0,131618.0
RM0122,2024-04,149880.0,256300.0
RM0122,2024-05,210673.0,154942.0
RM0122,2024-06,78476.0,72988.0
RM0122,2024-07,140123.0,168419.0
RM0122,2024-08,96387.0,139882.0
RM0122,2024-09,65547.0,74768.0
RM0122,2024-10,196538.0,119936.0
RM0123,2023-01,0.0,0.0
RM0123,2023-02,193345.0,245274.0
RM0123,2023-03,153296.0,255144.0
RM0123,2023-05,227590.0,198629.0
RM0123,2023-07,90890.0,36955.0
RM0123,2023-08,77113.0,137957.0
RM0123,2023-09,128325.0,211483.0
RM0123,2023-11,78052.0,73216.0
RM0123,2023-12,534788.0,233541.0
RM0123,2024-01,185204.0,310912.0
RM0123,2024-02,498412.0,782014.0
RM0123,2024-03,340623.0,435409.0
RM0123,2024-04,87350.0,121942.0
RM0123,2024-06,625151.0,680727.0
RM0123,2024-08,95307.0,110575.0
RM0123,2024-09,225973.0,138390.0
RM0123,2024-10,240511.0,284079.0
RM0123,2024-12,192147.0,145836.0
RM0124,2023-01,75310.0,93021.0
RM0124,2023-02,182367.0,147173.0
RM0124,2023-03,102623.0,-5000.0
RM0124,2023-04,-10000.0,0.0
RM0124,2023-05,150967.0,266038.0
RM0124,2023-06,266312.0,420136.0
RM0124,2023-07,155676.0,169560.0
RM0124,2023-08,84284.0,116444.0
RM0124,2023-09,132119.0,186772.0
RM0124,2023-10,128904.0,59653.0
RM0124,2023-11,78502.0,
RM0124,2024-01,300354.0,206620.0
RM0124,2024-02,96051.0,162715.0
RM0124,2024-03,210781.0,99375.0
RM0124,2024-04,73250.0,51901.0
RM0124,2024-05,185208.0,264706.0
RM0124,2024-06,98133.0,157597.0
RM0124,2024-07,67341.0,41172.0
RM0124,2024-08,578326.0,290387.0
RM0124,2024-09,378537.0,513259.0
RM0124,2024-10,,
RM0124,2024-11,61384.0,62952.0
RM0124,2024-12,159776.0,271333.0
RM0125,2023-01,131995.0,128054.0
RM0125,2023-02,67899.0,85468.0
RM0125,2023-03,85528.0,35605.0
RM0125,2023-04,917375.0,646239.0
RM0125,2023-05,72807.0,98233.0
RM0125,2023-06,308628.0,122252.0
RM0125,2023-07,66705.0,29034.0
RM0125,2023-08,57214.0,
RM0125,2023-09,211581.0,250188.0
RM0125,2023-10,213064.0,225528.0
RM0125,2023-11,305157.0,341776.0
RM0125,2023-12,426528.0,438672.0
RM0125,2024-01,284568.0,259252.0
RM0125,2024-02,135698.0,213519.0
RM0125,2024-03,67086.0,76972.0
RM0125,2024-04,244378.0,348392.0
RM0125,2024-05,184287.0,179144.0
RM0125,2024-06,95324.0,158632.0
RM0125,2024-07,119254.0,178700.0
RM0125,2024-08,54826.0,35541.0
RM0125,2024-09,113601.0,148517.0
RM0125,2024-10,,
RM0125,2024-11,107701.0,
RM0126,2023-02,56336.0,31593.0
RM0126,2023-03,94996.0,53584.0
RM0126,2023-04,84171.0,122337.0
RM0126,2023-05,129662.0,117703.0
RM0126,2023-06,559908.0,543140.0
RM0126,2023-07,443952.0,332340.0
RM0126,2023-08,0.0,-5000.0
RM0126,2023-09,126780.0,113395.0
RM0126,2023-10,168474.0,198187.0
RM0126,2023-11,92777.0,138272.0
RM0126,2023-12,152933.0,47495.0
RM0126,2024-01,184230.0,275808.0
RM0126,2024-02,93245.0,33270.0
RM0126,2024-03,296898.0,523851.0
RM0126,2024-04,,
RM0126,2024-06,61948.0,105748.0
RM0126,2024-07,116773.0,199933.0
RM0126,2024-08,206976.0,338481.0
RM0126,2024-09,281149.0,96152.0
RM0126,2024-10,60152.0,65482.0
RM0126,2024-12,70823.0,70224.0
RM0127,2023-01,513936.0,381410.0
RM0127,2023-02,150682.0,132056.0
RM0127,2023-03,199067.0,117602.0
RM0127,2023-04,95153.0,151117.0
RM0127,2023-05,300168.0,445384.0
RM0127,2023-06,271052.0,268112.0
RM0127,2023-07,245785.0,216489.0
RM0127,2023-08,65922.0,58674.0
RM0127,2023-09,75914.0,67280.0
RM0127,2023-11,102950.0,123410.0
RM0127,2023-12,117304.0,-5000.0
RM0127,2024-01,233417.0,249340.0
RM0127,2024-02,427910.0,186799.0
RM0127,2024-03,224573.0,293875.0
RM0127,2024-04,501251.0,429736.0
RM0127,2024-06,104671.0,58468.0
RM0127,2024-07,96241.0,101326.0
RM0127,2024-08,322758.0,234461.0
RM0127,2024-10,75750.0,53645.0
RM0127,2024-11,65958.0,111471.0
RM0127,2024-12,359091.0,-5000.0
RM0128,2023-01,105332.0,70623.0
RM0128,2023-02,403710.0,122186.0
RM0128,2023-03,187660.0,314143.0
RM0128,2023-04,156561.0,47665.0
RM0128,2023-06,87052.0,146566.0
RM0128,2023-07,52575.0,46905.0
RM0128,2023-08,283914.0,442092.0
RM0128,2023-09,147400.0,95622.0
RM0128,2023-10,187332.0,-5000.0
RM0128,2023-11,95933.0,65512.0
RM0128,2023-12,297226.0,157945.0
RM0128,2024-01,50830.0,40926.0
RM0128,2024-02,151288.0,205391.0
RM0128,2024-03,277881.0,359933.0
RM0128,2024-04,197729.0,256775.0
RM0128,2024-05,97520.0,85187.0
RM0128,2024-06,193737.0,77176.0
RM0128,2024-07,102502.0,93238.0
RM0128,2024-08,164355.0,169240.0
RM0128,2024-09,239947.0,242380.0
RM0128,2024-10,401714.0,349683.0
RM0128,2024-11,161783.0,49313.0
RM0128,2024-12,105763.0,169205.0
RM0129,2023-01,110874.0,75369.0
RM0129,2023-02,167637.0,
RM0129,2023-03,62300.0,68368.0
RM0129,2023-04,104288.0,91215.0
RM0129,2023-05,285075.0,368586.0
RM0129,2023-07,138617.0,161665.0
RM0129,2023-08,268416.0,380795.0
RM0129,2023-09,80744.0,60669.0
RM0129,2023-10,114211.0,66392.0
RM0129,2023-11,51835.0,29076.0
RM0129,2024-01,297729.0,333123.0
RM0129,2024-02,112704.0,136655.0
RM0129,2024-04,251965.0,209544.0
RM0129,2024-05,144124.0,57119.0
RM0129,2024-06,186356.0,155534.0
RM0129,2024-08,,
RM0129,2024-09,135247.0,126307.0
RM0129,2024-10,200117.0,231875.0
RM0129,2024-11,132254.0,43039.0
RM0130,2023-01,195518.0,316615.0
RM0130,2023-03,270159.0,478836.0
RM0130,2023-04,72462.0,45924.0
RM0130,2023-05,166240.0,108691.0
RM0130,2023-06,55274.0,49936.0
RM0130,2023-07,100876.0,70173.0
RM0130,2023-08,509193.0,334886.0
RM0130,2023-09,70791.0,34544.0
RM0130,2023-10,296235.0,406515.0
RM0130,2023-11,70800.0,44577.0
RM0130,2024-01,256358.0,182507.0
RM0130,2024-02,648839.0,720766.0
RM0130,2024-03,81980.0,130201.0
RM0130,2024-04,107733.0,78991.0
RM0130,2024-05,109499.0,159024.0
RM0130,2024-06,78531.0,68532.0
RM0130,2024-07,54697.0,84230.0
RM0130,2024-08,112490.0,-5000.0
RM0130,2024-10,92787.0,108545.0
