RM_ID,Product,Sale_Date,Amount
RM0099,Current Account,2025-01-06 00:00:00.000000,15553
RM0229,Saving Account,2023-03-23 00:00:00.000000,15097
RM0019,Loan Against Property,2020-10-19 00:00:00.000000,291168
RM0086,Life Insurance,2023-04-14 00:00:00.000000,88879
RM0079,Health Insurance,2020-09-28 00:00:00.000000,37749
RM0063,Current Account,2019-04-17 00:00:00.000000,90757
RM0087,Current Account,2020-07-04 00:00:00.000000,25926
RM0092,Mutual Funds,2024-10-02 10:32:43.384744,24816
RM0028,Life Insurance,2026-07-25 10:32:43.384775,24466
RM0148,ULIP,2023-12-14 00:00:00.000000,57874
RM0215,Credit Card,2023-04-21 00:00:00.000000,94369
RM0170,Recurring Deposit,2022-08-31 00:00:00.000000,40097
RM0160,Health Insurance,2025-09-07 00:00:00.000000,33841
RM0249,Health Insurance,2020-03-02 00:00:00.000000,191680
RM0006,Term Insurance,2024-04-08 00:00:00.000000,16207
RM0166,Mutual Funds,2021-08-31 00:00:00.000000,43338
RM0125,Health Insurance,2025-09-12 00:00:00.000000,36253
RM0138,Saving Account,2024-12-11 00:00:00.000000,15164
RM0034,Current Account,2021-06-21 00:00:00.000000,25612
RM0110,Health Insurance,2025-01-16 00:00:00.000000,11442
RM0053,Health Insurance,2025-12-02 10:32:43.384810,114759
RM0047,Saving Account,2025-12-04 00:00:00.000000,56805
RM0031,Term Insurance,2020-09-17 00:00:00.000000,94374
RM0124,Credit Card,2023-08-19 00:00:00.000000,46860
RM0149,Current Account,2023-12-04 00:00:00.000000,55753
RM0142,Credit Card,2021-11-12 00:00:00.000000,70341
RM0024,Life Insurance,2020-05-16 00:00:00.000000,129304
RM0110,Health Insurance,2024-08-11 00:00:00.000000,14811
RM0152,Fixed Deposit,2026-06-10 10:32:43.384843,30094
RM0193,Life Insurance,2024-01-17 00:00:00.000000,71726
RM0143,Saving Account,2024-02-13 00:00:00.000000,168923
RM0126,Loan Against Property,2019-09-26 00:00:00.000000,207661
RM0217,Health Insurance,2020-12-14 00:00:00.000000,60819
RM0018,Saving Account,2025-05-22 00:00:00.000000,20758
RM0019,Current Account,2020-01-11 00:00:00.000000,16346
RM0149,Current Account,2026-03-24 00:00:00.000000,155978
RM0214,Mutual Funds,2025-01-02 00:00:00.000000,38451
RM0216,Term Insurance,2022-02-07 00:00:00.000000,20834
RM0203,Health Insurance,2019-09-09 00:00:00.000000,145823
RM0077,Loan Against Property,2023-02-16 00:00:00.000000,15520
RM0069,Recurring Deposit,2024-07-12 00:00:00.000000,75387
RM0123,Loan Against Property,2021-09-16 00:00:00.000000,59076
RM0056,Life Insurance,2023-08-03 00:00:00.000000,14591
RM0203,Gold Investment,2022-03-24 00:00:00.000000,30681
RM0069,Loan Against Property,2020-05-07 00:00:00.000000,18121
RM0002,Recurring Deposit,2025-09-16 00:00:00.000000,56380
RM0047,Credit Card,2019-05-18 00:00:00.000000,42419
RM0063,Health Insurance,2020-05-24 00:00:00.000000,10214
RM0070,Recurring Deposit,2025-03-21 00:00:00.000000,195885
RM0093,Mutual Funds,2023-03-13 00:00:00.000000,31507
RM0241,Life Insurance,2025-04-29 00:00:00.000000,24934
RM0022,Fixed Deposit,2022-02-06 00:00:00.000000,22579
RM0074,Saving Account,2020-06-02 00:00:00.000000,18647
RM0071,Gold Investment,2021-01-21 00:00:00.000000,362759
RM0180,Mutual Funds,2023-12-05 00:00:00.000000,27485
RM0133,Health Insurance,2022-06-09 00:00:00.000000,36002
RM0224,Recurring Deposit,2020-12-24 00:00:00.000000,112535
RM0167,Life Insurance,2022-05-05 00:00:00.000000,61345
RM0124,Loan Against Property,2022-08-31 00:00:00.000000,32998
RM0219,Mutual Funds,2020-11-21 00:00:00.000000,124300
RM0170,Recurring Deposit,2024-12-25 10:32:43.384886,79259
RM0130,Current Account,2021-12-27 00:00:00.000000,22932
RM0055,Loan Against Property,2019-11-04 00:00:00.000000,61604
RM0206,Fixed Deposit,2023-04-02 00:00:00.000000,137808
RM0039,Credit Card,2021-02-07 00:00:00.000000,44304
RM0009,Mutual Funds,2022-04-08 00:00:00.000000,76140
RM0056,Current Account,2025-05-17 00:00:00.000000,187202
RM0067,Term Insurance,2025-01-25 00:00:00.000000,68625
RM0184,Loan Against Property,2021-12-13 00:00:00.000000,15403
RM0081,Recurring Deposit,2026-05-26 00:00:00.000000,24022
RM0129,Loan Against Property,2024-11-24 00:00:00.000000,55205
RM0003,Loan Against Property,2021-01-03 00:00:00.000000,26117
RM0151,Life Insurance,2020-11-01 00:00:00.000000,167961
RM0058,Gold Investment,2024-12-18 00:00:00.000000,35989
RM0158,Recurring Deposit,2019-10-18 00:00:00.000000,40553
RM0047,Life Insurance,2022-01-18 00:00:00.000000,70466
RM0220,Saving Account,2025-03-07 00:00:00.000000,47143
RM0185,Fixed Deposit,2020-11-28 00:00:00.000000,63171
RM0129,Credit Card,2022-11-25 00:00:00.000000,34075
RM0045,Fixed Deposit,2023-06-13 00:00:00.000000,13986
RM0058,Life Insurance,2025-09-13 10:32:43.384924,55372
RM0187,Recurring Deposit,2020-01-16 00:00:00.000000,111088
RM0081,Mutual Funds,2025-03-26 10:32:43.384955,67880
RM0047,Current Account,2023-07-13 00:00:00.000000,34022
RM0164,Credit Card,2021-02-02 00:00:00.000000,16832
RM0188,Health Insurance,2021-09-10 00:00:00.000000,94732
RM0246,ULIP,2026-06-19 00:00:00.000000,152149
RM0066,Recurring Deposit,2023-03-12 00:00:00.000000,88888888
RM0088,Fixed Deposit,2025-01-16 00:00:00.000000,34573
RM0110,Saving Account,2019-01-11 00:00:00.000000,75215
RM0103,Mutual Funds,2025-06-26 10:32:43.384988,36446
RM0131,Credit Card,2024-02-13 00:00:00.000000,44884
RM0103,Health Insurance,2025-06-01 00:00:00.000000,100539
RM0038,Term Insurance,2021-06-13 00:00:00.000000,14355
RM0060,Loan Against Property,2020-01-29 00:00:00.000000,47786
RM0138,Life Insurance,2019-02-25 00:00:00.000000,22079
RM0085,Credit Card,2026-07-27 00:00:00.000000,30761
RM0110,Health Insurance,2024-06-07 00:00:00.000000,61701
RM0242,Health Insurance,2023-03-03 00:00:00.000000,11380
RM0063,Gold Investment,2026-05-19 00:00:00.000000,55048
RM0140,Health Insurance,2025-09-30 00:00:00.000000,26664
RM0086,Term Insurance,2022-01-21 00:00:00.000000,65355
RM0104,Gold Investment,2026-01-06 00:00:00.000000,17633
RM0030,Credit Card,2022-04-26 00:00:00.000000,76554
RM0122,Mutual Funds,2025-08-20 00:00:00.000000,61872
RM0235,Fixed Deposit,2023-08-17 00:00:00.000000,187441
RM0130,Loan Against Property,2024-05-23 00:00:00.000000,131088
RM0034,ULIP,2022-12-18 00:00:00.000000,26655
RM0215,Credit Card,2022-06-19 00:00:00.000000,11384
RM0227,Saving Account,2020-07-25 00:00:00.000000,63263
RM0065,Gold Investment,2024-06-27 00:00:00.000000,56176
RM0180,Mutual Funds,2025-09-11 00:00:00.000000,11390
RM0209,Health Insurance,2022-03-10 00:00:00.000000,16544
RM0029,Term Insurance,2025-12-03 00:00:00.000000,53937
RM0121,ULIP,2023-04-05 00:00:00.000000,131422
RM0132,Health Insurance,2024-05-31 00:00:00.000000,128489
RM0117,ULIP,2022-06-24 00:00:00.000000,18213
RM0177,Mutual Funds,2022-03-02 00:00:00.000000,34272
RM0158,Term Insurance,2026-04-22 00:00:00.000000,12208
RM0011,Health Insurance,2025-10-20 00:00:00.000000,41675
RM0191,Credit Card,2023-03-20 00:00:00.000000,79935
RM0176,Health Insurance,2019-05-29 00:00:00.000000,88025
RM0230,Recurring Deposit,2025-02-22 00:00:00.000000,88888888
RM0016,Gold Investment,2024-03-23 00:00:00.000000,44556
RM0163,Health Insurance,2021-03-13 00:00:00.000000,15039
RM0148,Health Insurance,2023-06-08 00:00:00.000000,34011
RM0137,Gold Investment,2026-01-08 00:00:00.000000,144487
RM0053,Recurring Deposit,2020-06-14 00:00:00.000000,23043
RM0054,Life Insurance,2021-04-10 00:00:00.000000,29265
RM0094,Mutual Funds,2020-12-19 00:00:00.000000,78684
RM0058,Saving Account,2019-04-04 00:00:00.000000,76134
RM0151,Loan Against Property,2021-07-08 00:00:00.000000,131635
RM0122,Life Insurance,2019-02-13 00:00:00.000000,34560
RM0095,Loan Against Property,2020-08-08 00:00:00.000000,46138
RM0151,Loan Against Property,2024-01-05 00:00:00.000000,41498
RM0059,Current Account,2020-12-27 00:00:00.000000,141382
RM0086,Mutual Funds,2022-05-23 00:00:00.000000,83338
RM0018,Health Insurance,2021-07-31 00:00:00.000000,99023
RM0241,Recurring Deposit,2026-05-14 00:00:00.000000,17141
RM0218,Recurring Deposit,2023-05-06 00:00:00.000000,88474
RM0055,Credit Card,2021-10-13 00:00:00.000000,38367
RM0234,Life Insurance,2024-09-13 00:00:00.000000,11180
RM0090,Term Insurance,2024-04-07 00:00:00.000000,13098
RM0103,Recurring Deposit,2019-06-25 00:00:00.000000,66645
RM0104,Gold Investment,2020-08-29 00:00:00.000000,33261
RM0120,Current Account,2024-10-14 10:32:43.385046,111291
RM0103,ULIP,2023-03-02 00:00:00.000000,76264
RM0030,Recurring Deposit,2024-04-11 00:00:00.000000,11095
RM0078,ULIP,2024-11-14 10:32:43.385077,68059
RM0064,Mutual Funds,2019-03-05 00:00:00.000000,20681
RM0193,ULIP,2024-11-30 10:32:43.385108,37459
RM0079,Health Insurance,2020-09-23 00:00:00.000000,59006
RM0160,Current Account,2024-04-11 00:00:00.000000,113067
RM0122,Life Insurance,2025-10-10 00:00:00.000000,40449
RM0078,Fixed Deposit,2022-01-12 00:00:00.000000,92640
RM0243,Saving Account,2026-03-04 00:00:00.000000,86384
RM0052,Saving Account,2021-02-04 00:00:00.000000,36767
RM0059,Mutual Funds,2025-01-05 00:00:00.000000,44755
RM0005,Fixed Deposit,2019-01-15 00:00:00.000000,70279
RM0017,Fixed Deposit,2020-01-26 00:00:00.000000,11582
RM0055,Health Insurance,2019-09-26 00:00:00.000000,120733
RM0030,Recurring Deposit,2024-06-20 00:00:00.000000,83443
RM0161,ULIP,2021-06-07 00:00:00.000000,24345
RM0242,Recurring Deposit,2019-12-03 00:00:00.000000,208641
RM0066,Current Account,2025-08-22 00:00:00.000000,19885
RM0028,Current Account,2023-06-06 00:00:00.000000,132720
RM0217,Credit Card,2025-09-28 10:32:43.385144,29613
RM0099,ULIP,2026-04-14 00:00:00.000000,82015
RM0013,Health Insurance,2022-05-26 00:00:00.000000,40474
RM0236,Recurring Deposit,2019-07-29 00:00:00.000000,76678
RM0061,Life Insurance,2021-02-09 00:00:00.000000,18467
RM0043,Recurring Deposit,2020-07-11 00:00:00.000000,25701
RM0226,Health Insurance,2019-05-13 00:00:00.000000,15260
RM0166,Fixed Deposit,2025-09-29 00:00:00.000000,110177
RM0065,ULIP,2022-10-23 00:00:00.000000,27569
RM0226,ULIP,2022-08-12 00:00:00.000000,69286
RM0067,Gold Investment,2022-09-01 00:00:00.000000,95801
RM0028,Fixed Deposit,2025-06-29 00:00:00.000000,125843
RM0017,Recurring Deposit,2021-04-16 00:00:00.000000,15619
RM0111,Health Insurance,2023-05-08 00:00:00.000000,121753
RM0125,Life Insurance,2024-08-21 10:32:43.385180,20985
RM0158,Credit Card,2026-05-29 10:32:43.385210,76761
RM0216,Term Insurance,2024-08-30 00:00:00.000000,75253
RM0051,Health Insurance,2021-03-08 00:00:00.000000,10426
RM0076,Current Account,2023-04-20 00:00:00.000000,22463
RM0138,Saving Account,2025-09-06 00:00:00.000000,43854
RM0044,Life Insurance,2022-12-01 00:00:00.000000,37239
RM0166,ULIP,2020-04-16 00:00:00.000000,135402
RM0141,Mutual Funds,2025-08-23 00:00:00.000000,32294
RM0024,ULIP,2025-12-22 00:00:00.000000,148218
RM0065,Fixed Deposit,2019-07-02 00:00:00.000000,40756
RM0220,Saving Account,2024-10-26 00:00:00.000000,176704
RM0181,Recurring Deposit,2025-08-30 00:00:00.000000,76847
RM0109,Recurring Deposit,2023-07-30 00:00:00.000000,98402
RM0042,Gold Investment,2020-02-06 00:00:00.000000,15539
RM0205,Recurring Deposit,2019-08-25 00:00:00.000000,54111
RM0025,Mutual Funds,2020-06-10 00:00:00.000000,17698
RM0157,Mutual Funds,2023-11-15 00:00:00.000000,27664
RM0101,Health Insurance,2022-11-26 00:00:00.000000,58850
RM0146,Loan Against Property,2019-11-25 00:00:00.000000,986298
RM0221,Gold Investment,2019-08-13 00:00:00.000000,74772
RM0174,Loan Against Property,2026-01-12 00:00:00.000000,11998
RM0036,Current Account,2020-09-20 00:00:00.000000,47851
RM0111,Mutual Funds,2021-06-12 00:00:00.000000,51656
RM0181,Life Insurance,2025-03-23 00:00:00.000000,14105
RM0172,Term Insurance,2023-10-05 00:00:00.000000,44726
RM0116,Mutual Funds,2024-11-04 00:00:00.000000,72560
RM0211,Mutual Funds,2022-07-20 00:00:00.000000,12734
RM0203,Saving Account,2022-09-13 00:00:00.000000,81411
RM0064,Health Insurance,2022-06-06 00:00:00.000000,52951
RM0080,Loan Against Property,2023-04-16 00:00:00.000000,99556
RM0243,Recurring Deposit,2021-12-13 00:00:00.000000,22299
RM0120,Credit Card,2020-07-24 00:00:00.000000,99570
RM0236,Recurring Deposit,2025-03-01 00:00:00.000000,14966
RM0229,ULIP,2021-06-30 00:00:00.000000,35861
RM0213,Fixed Deposit,2026-06-27 00:00:00.000000,21124
RM0010,Term Insurance,2020-07-10 00:00:00.000000,114382
RM0064,Current Account,2019-10-27 00:00:00.000000,71025
RM0187,Fixed Deposit,2019-08-24 00:00:00.000000,11284
RM0210,Recurring Deposit,2025-11-24 00:00:00.000000,10478
RM0004,Term Insurance,2026-05-19 00:00:00.000000,27212
RM0141,Loan Against Property,2024-11-01 00:00:00.000000,17732
RM0112,Fixed Deposit,2022-09-21 00:00:00.000000,131104
RM0117,Life Insurance,2025-08-02 00:00:00.000000,59753
RM0208,ULIP,2026-03-05 00:00:00.000000,64501
RM0036,Health Insurance,2026-02-19 00:00:00.000000,152323
RM0063,Credit Card,2025-07-06 00:00:00.000000,161869
RM0246,ULIP,2025-08-25 00:00:00.000000,63778
RM0038,Gold Investment,2023-04-07 00:00:00.000000,10284
RM0009,Loan Against Property,2022-09-09 00:00:00.000000,32236
RM0189,Life Insurance,2025-03-18 10:32:43.385269,45989
RM0187,Loan Against Property,2019-10-23 00:00:00.000000,798289
RM0112,ULIP,2024-05-17 00:00:00.000000,44575
RM0050,Term Insurance,2019-04-13 00:00:00.000000,42322
RM0212,Saving Account,2020-09-25 00:00:00.000000,56233
RM0163,Health Insurance,2022-03-05 00:00:00.000000,28701
RM0165,Life Insurance,2026-04-11 00:00:00.000000,171637
RM0012,Credit Card,2019-03-03 00:00:00.000000,118225
RM0151,Recurring Deposit,2019-11-18 00:00:00.000000,15765
RM0231,Gold Investment,2024-07-14 00:00:00.000000,25460
RM0110,Fixed Deposit,2024-01-05 00:00:00.000000,99520
RM0175,ULIP,2022-03-31 00:00:00.000000,96950
RM0047,Credit Card,2022-05-23 00:00:00.000000,26104
RM0021,Life Insurance,2021-09-24 00:00:00.000000,75575
RM0216,Gold Investment,2025-04-22 00:00:00.000000,65742
RM0145,Life Insurance,2022-04-18 00:00:00.000000,42077
RM0222,Credit Card,2025-11-03 00:00:00.000000,21248
RM0152,Credit Card,2024-11-19 00:00:00.000000,119750
RM0214,Fixed Deposit,2019-10-19 00:00:00.000000,66637
RM0239,Loan Against Property,2026-03-31 00:00:00.000000,19255
RM0197,Term Insurance,2026-04-06 00:00:00.000000,71005
RM0033,Recurring Deposit,2021-11-21 00:00:00.000000,77630
RM0231,Current Account,2023-02-18 00:00:00.000000,118965
RM0111,Loan Against Property,2024-03-30 00:00:00.000000,22605
RM0217,Credit Card,2026-03-20 00:00:00.000000,234387
RM0116,Gold Investment,2025-02-12 00:00:00.000000,18325
RM0165,Current Account,2023-04-24 00:00:00.000000,55900
RM0185,Gold Investment,2024-08-02 00:00:00.000000,63526
RM0214,Mutual Funds,2024-02-02 00:00:00.000000,37146
RM0042,Term Insurance,2021-04-17 00:00:00.000000,42221
RM0154,Recurring Deposit,2022-03-14 00:00:00.000000,120779
RM0112,Mutual Funds,2025-10-05 10:32:43.385313,61820
RM0214,Term Insurance,2021-03-04 00:00:00.000000,44358
RM0018,Gold Investment,2022-03-23 00:00:00.000000,16868
RM0233,Recurring Deposit,2022-06-20 00:00:00.000000,10368
RM0244,Saving Account,2025-12-02 00:00:00.000000,16674
RM0124,Gold Investment,2022-10-20 00:00:00.000000,166388
RM0099,Saving Account,2021-08-28 00:00:00.000000,22454
RM0026,Credit Card,2023-03-31 00:00:00.000000,82214
RM0221,ULIP,2020-06-16 00:00:00.000000,180738
RM0119,Credit Card,2023-04-19 00:00:00.000000,11818
RM0019,Term Insurance,2022-07-21 00:00:00.000000,67006
RM0044,Credit Card,2020-05-07 00:00:00.000000,12265
RM0073,Term Insurance,2026-02-05 00:00:00.000000,86175
RM0144,Current Account,2021-04-19 00:00:00.000000,33978
RM0069,Life Insurance,2020-07-03 00:00:00.000000,15033
RM0157,Loan Against Property,2023-01-05 00:00:00.000000,51971
RM0024,Life Insurance,2026-02-26 00:00:00.000000,26433
RM0053,Recurring Deposit,2019-10-01 00:00:00.000000,68744
RM0134,ULIP,2020-05-09 00:00:00.000000,63877
RM0160,Health Insurance,2025-01-27 00:00:00.000000,63672
RM0196,Mutual Funds,2024-08-29 10:32:43.385352,71040
RM0216,Fixed Deposit,2022-11-16 00:00:00.000000,254410
RM0046,Recurring Deposit,2025-12-20 00:00:00.000000,34444
RM0037,Mutual Funds,2020-04-29 00:00:00.000000,41303
RM0224,ULIP,2025-08-24 00:00:00.000000,91638
RM0056,Credit Card,2023-09-18 00:00:00.000000,53181
RM0045,Recurring Deposit,2023-02-13 00:00:00.000000,11898
RM0216,Gold Investment,2024-07-30 00:00:00.000000,102600
RM0049,Health Insurance,2021-04-26 00:00:00.000000,12643
RM0169,Term Insurance,2024-02-05 00:00:00.000000,19365
RM0062,Recurring Deposit,2025-09-15 00:00:00.000000,15383
RM0120,Mutual Funds,2022-03-18 00:00:00.000000,14056
RM0217,ULIP,2026-03-07 00:00:00.000000,11301
RM0175,Health Insurance,2020-06-26 00:00:00.000000,12829
RM0082,Fixed Deposit,2020-05-17 00:00:00.000000,39209
RM0068,Life Insurance,2023-07-02 00:00:00.000000,24574
RM0167,Mutual Funds,2025-12-19 00:00:00.000000,16764
RM0243,Recurring Deposit,2019-04-18 00:00:00.000000,63750
RM0176,ULIP,2020-06-13 00:00:00.000000,22816
RM0087,Recurring Deposit,2024-09-24 00:00:00.000000,10956
RM0087,Credit Card,2021-11-20 00:00:00.000000,37100
RM0230,Gold Investment,2019-05-07 00:00:00.000000,49137
RM0165,Mutual Funds,2025-07-19 00:00:00.000000,28584
RM0113,ULIP,2023-09-07 00:00:00.000000,29180
RM0148,Fixed Deposit,2022-04-05 00:00:00.000000,39463
RM0230,Current Account,2023-12-29 00:00:00.000000,65268
RM0070,ULIP,2023-12-15 00:00:00.000000,57918
RM0239,Life Insurance,2020-05-21 00:00:00.000000,148439
RM0143,Current Account,2025-02-11 00:00:00.000000,46461
RM0149,Current Account,2022-11-05 00:00:00.000000,41986
RM0152,Loan Against Property,2021-10-22 00:00:00.000000,22002
RM0247,Recurring Deposit,2021-12-10 00:00:00.000000,80402
RM0035,Current Account,2025-04-30 00:00:00.000000,17586
RM0208,Term Insurance,2021-04-01 00:00:00.000000,46959
RM0180,Saving Account,2020-10-23 00:00:00.000000,43778
RM0072,Current Account,2023-08-21 00:00:00.000000,88888888
RM0197,Health Insurance,2025-12-17 10:32:43.385396,37350
RM0141,Gold Investment,2019-09-10 00:00:00.000000,63691
RM0185,Gold Investment,2026-04-11 00:00:00.000000,134821
RM0040,Loan Against Property,2023-03-06 00:00:00.000000,156493
RM0128,Current Account,2020-09-14 00:00:00.000000,19184
RM0015,Loan Against Property,2025-07-04 00:00:00.000000,25178
RM0179,ULIP,2024-07-01 00:00:00.000000,93468
RM0088,ULIP,2024-07-11 00:00:00.000000,46519
RM0240,Life Insurance,2023-12-13 00:00:00.000000,40168
RM0227,Life Insurance,2021-09-21 00:00:00.000000,72001
RM0169,Current Account,2024-06-10 00:00:00.000000,56055
RM0178,Health Insurance,2020-11-30 00:00:00.000000,186532
RM0025,Loan Against Property,2025-04-14 00:00:00.000000,307877
RM0243,Current Account,2019-11-13 00:00:00.000000,53850
RM0231,Credit Card,2021-05-05 00:00:00.000000,41365
RM0207,Term Insurance,2022-12-28 00:00:00.000000,49133
RM0116,Term Insurance,2019-11-27 00:00:00.000000,92653
RM0050,Life Insurance,2022-11-15 00:00:00.000000,57424
RM0112,Saving Account,2023-08-04 00:00:00.000000,62071
RM0093,Saving Account,2026-04-07 00:00:00.000000,187785
RM0245,Current Account,2026-04-21 00:00:00.000000,58168
RM0013,Mutual Funds,2021-01-07 00:00:00.000000,33924
RM0155,Current Account,2025-02-19 00:00:00.000000,68773
RM0249,Saving Account,2020-03-02 00:00:00.000000,63861
RM0185,Term Insurance,2020-03-21 00:00:00.000000,10697
RM0099,Saving Account,2024-07-06 00:00:00.000000,41492
RM0162,Fixed Deposit,2025-03-11 10:32:43.385436,77915
RM0209,Life Insurance,2020-04-20 00:00:00.000000,44561
RM0075,Credit Card,2026-06-23 00:00:00.000000,85620
RM0208,Life Insurance,2020-09-29 00:00:00.000000,39972
RM0178,Life Insurance,2021-04-28 00:00:00.000000,214682
RM0151,Term Insurance,2020-11-10 00:00:00.000000,27328
RM0017,Fixed Deposit,2019-02-11 00:00:00.000000,14832
RM0050,Life Insurance,2023-12-05 00:00:00.000000,38106
RM0144,Fixed Deposit,2024-03-23 00:00:00.000000,49012
RM0050,Credit Card,2023-09-03 00:00:00.000000,31469
RM0161,Fixed Deposit,2020-08-16 00:00:00.000000,23872
RM0002,Mutual Funds,2019-05-06 00:00:00.000000,65746
RM0084,Gold Investment,2020-06-08 00:00:00.000000,33670
RM0030,Life Insurance,2023-02-12 00:00:00.000000,59897
RM0173,Life Insurance,2024-12-30 10:32:43.385471,85495
RM0246,Term Insurance,2022-01-01 00:00:00.000000,81565
RM0161,Health Insurance,2021-08-26 00:00:00.000000,33524
RM0151,Current Account,2025-12-11 10:32:43.385502,51954
RM0206,Health Insurance,2024-11-04 00:00:00.000000,39860
RM0179,Fixed Deposit,2024-03-24 00:00:00.000000,112321
RM0092,Term Insurance,2021-04-18 00:00:00.000000,115498
RM0187,Saving Account,2021-12-08 00:00:00.000000,31060
RM0119,Health Insurance,2024-09-24 00:00:00.000000,14811
RM0004,Fixed Deposit,2020-06-07 00:00:00.000000,19171
RM0170,Recurring Deposit,2022-11-01 00:00:00.000000,32864
RM0121,Credit Card,2024-04-11 00:00:00.000000,51534
RM0192,Current Account,2022-04-01 00:00:00.000000,63470
RM0143,Saving Account,2020-04-07 00:00:00.000000,30126
RM0041,Health Insurance,2025-04-05 00:00:00.000000,15340
RM0126,Current Account,2019-09-06 00:00:00.000000,65055
RM0202,Loan Against Property,2019-12-04 00:00:00.000000,148821
RM0100,Health Insurance,2025-07-14 10:32:43.385538,62779
RM0221,Loan Against Property,2024-09-13 00:00:00.000000,18632
RM0222,Fixed Deposit,2019-08-07 00:00:00.000000,53335
RM0044,Gold Investment,2020-04-04 00:00:00.000000,49032
RM0024,Current Account,2023-07-18 00:00:00.000000,112281
RM0249,Gold Investment,2023-04-10 00:00:00.000000,31562
RM0117,Life Insurance,2023-11-11 00:00:00.000000,37490
RM0142,Term Insurance,2024-07-02 00:00:00.000000,55647
RM0128,Loan Against Property,2019-04-20 00:00:00.000000,47161
RM0227,Mutual Funds,2021-01-30 00:00:00.000000,73472
RM0244,Fixed Deposit,2024-11-28 10:32:43.385571,88888888
RM0020,Fixed Deposit,2021-10-20 00:00:00.000000,12061
RM0210,Gold Investment,2019-02-20 00:00:00.000000,51450
RM0167,Credit Card,2024-10-26 00:00:00.000000,16486
RM0076,Saving Account,2023-06-29 00:00:00.000000,28932
RM0209,Mutual Funds,2020-07-10 00:00:00.000000,64180
RM0250,Health Insurance,2021-01-26 00:00:00.000000,18563
RM0136,Mutual Funds,2022-03-20 00:00:00.000000,28469
RM0126,Mutual Funds,2021-02-18 00:00:00.000000,70702
RM0195,ULIP,2022-06-01 00:00:00.000000,62606
RM0132,Recurring Deposit,2022-06-01 00:00:00.000000,14772
RM0060,Health Insurance,2019-04-05 00:00:00.000000,53050
RM0069,ULIP,2023-10-31 00:00:00.000000,17964
RM0139,Life Insurance,2019-12-25 00:00:00.000000,24535
RM0243,Current Account,2022-03-19 00:00:00.000000,40736
RM0108,Health Insurance,2025-08-06 00:00:00.000000,15790
RM0174,Credit Card,2021-04-21 00:00:00.000000,262941
RM0025,Term Insurance,2024-03-14 00:00:00.000000,19038
RM0006,Saving Account,2021-11-15 00:00:00.000000,86005
RM0241,ULIP,2022-03-15 00:00:00.000000,98550
RM0167,Loan Against Property,2025-08-25 10:32:43.385608,269823
RM0115,Current Account,2020-10-30 00:00:00.000000,37987
RM0179,Credit Card,2021-07-03 00:00:00.000000,113611
RM0201,Loan Against Property,2019-03-28 00:00:00.000000,167958
RM0228,Saving Account,2022-02-19 00:00:00.000000,19491
RM0064,Term Insurance,2022-09-18 00:00:00.000000,42642
RM0235,Life Insurance,2025-10-16 00:00:00.000000,13094
RM0080,Health Insurance,2022-03-20 00:00:00.000000,58474
RM0059,Mutual Funds,2023-08-08 00:00:00.000000,53542
RM0092,Term Insurance,2026-05-22 00:00:00.000000,21415
RM0193,Gold Investment,2023-07-01 00:00:00.000000,89950
RM0056,Loan Against Property,2024-12-11 00:00:00.000000,11899
RM0240,Life Insurance,2024-11-21 00:00:00.000000,92053
RM0067,Credit Card,2022-06-14 00:00:00.000000,11350
RM0106,Health Insurance,2025-02-21 00:00:00.000000,63476
RM0007,Fixed Deposit,2020-06-04 00:00:00.000000,14102
RM0146,Health Insurance,2025-03-09 00:00:00.000000,9170
RM0249,Health Insurance,2024-06-20 00:00:00.000000,24465
RM0232,Recurring Deposit,2020-10-06 00:00:00.000000,73991
RM0168,Mutual Funds,2019-06-26 00:00:00.000000,26453
RM0190,Recurring Deposit,2019-11-26 00:00:00.000000,45787
RM0071,Saving Account,2025-04-15 00:00:00.000000,133401
RM0098,Recurring Deposit,2020-11-22 00:00:00.000000,12545
RM0167,Credit Card,2022-09-23 00:00:00.000000,93321
RM0176,Term Insurance,2022-04-07 00:00:00.000000,13374
RM0099,Fixed Deposit,2023-11-27 00:00:00.000000,172345
RM0056,Recurring Deposit,2025-12-10 00:00:00.000000,16779
RM0242,Health Insurance,2025-08-29 00:00:00.000000,16352
RM0033,Term Insurance,2021-07-05 00:00:00.000000,266659
RM0057,Fixed Deposit,2020-04-03 00:00:00.000000,19933
RM0104,Credit Card,2022-06-04 00:00:00.000000,123535
RM0086,Saving Account,2022-02-25 00:00:00.000000,245151
RM0152,Mutual Funds,2025-07-02 00:00:00.000000,34207
RM0230,Mutual Funds,2024-10-25 10:32:43.385651,59854
RM0096,Term Insurance,2023-02-25 00:00:00.000000,85500
RM0032,Loan Against Property,2023-06-09 00:00:00.000000,34932
RM0128,Health Insurance,2025-04-09 00:00:00.000000,18825
RM0014,Gold Investment,2025-10-29 00:00:00.000000,38437
RM0152,Mutual Funds,2026-03-13 00:00:00.000000,83895
RM0117,Life Insurance,2026-02-10 00:00:00.000000,85880
RM0028,Recurring Deposit,2023-05-26 00:00:00.000000,23103
RM0016,Loan Against Property,2021-08-07 00:00:00.000000,19616
RM0024,Term Insurance,2019-02-12 00:00:00.000000,136638
RM0145,Fixed Deposit,2026-01-24 00:00:00.000000,12249
RM0066,ULIP,2026-03-27 00:00:00.000000,76351
